id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,right_normalized_title,left_brand,right_brand,left_product_line,right_product_line,left_version,right_version,left_edition,right_edition,left_is_upgrade,right_is_upgrade,left_product_type,right_product_type,left_normalized_price,right_normalized_price,left_price_category,right_price_category,left_platform,right_platform
408,0,emc retrospect 7.5 professional for windows upgrade,dantz,,avid liquid pro 7.0 video editing hardware/software bundle for windows professional editing software,,899.0,EMC Retrospect 7.5 Professional,Avid Liquid Pro 7,Dantz,Avid,Retrospect,Liquid Pro,7.5,7.0,Professional,,True,False,backup software,video editing software/hardware bundle,,899.0,medium,high,Windows,Windows Professional
409,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) project standard 2007,,599.95,Microsoft Word,Microsoft Project Standard 2007,Microsoft,Microsoft,,Project,2004,2007,,Standard,False,False,software,software,229.99,599.95,high,high,Mac,
410,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,publisher 2007 upgrade microsoft 164-04052,,69.71,Microsoft Visio Standard 2007,Publisher 2007,Microsoft,Microsoft,Visio,Publisher,2007,2007,Standard,,True,true,software,software,129.95,69.71,medium,low,,
411,0,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,quicken 2007 premier win cd,intuit,73.99,Diskeeper 2007 Pro Premier,Quicken Premier,Diskeeper Corporation,Intuit,Diskeeper,,2007,2007,Pro Premier,Premier,False,,utility software,financial software,736.66,73.99,very high,low,,Win CD
412,0,the print shop 21 deluxe by broderbund,encore software,,print shop deluxe 21,,44.9,The Print Shop Deluxe,Print Shop Deluxe,Broderbund,,The Print Shop,,,21,Deluxe,,False,False,software,software,,44.9,,low,,
413,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,25510587 adobe after effects cs3 professional complete package 1 user dvd win c,,1054.23,Adobe After Effects 7.0 Professional,Adobe After Effects CS3 Professional,Adobe,Adobe,After Effects,After Effects,7.0,CS3,Professional,Professional,,False,video software,software,999.0,1054.23,high,high,Mac,Win
414,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0,Adobe Creative Suite CS3 Master Collection,Adobe Creative Suite 3 Web Standard,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Master Collection,,,False,software,software,1999.0,369.0,high,high,,Mac
415,0,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg software cubase se 3.0 educational edition,,145.73,Steinberg Cubase 4,Steinberg Cubase SE 3.0,Steinberg,Steinberg,Cubase,Cubase,4,3.0,,Educational,False,,audio software,audio software,999.99,145.73,high,medium,,
416,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office and windows training professional,,29.99,Microsoft Office Standard,Microsoft Office and Windows Training Professional,Microsoft,Microsoft,Office,,2004,,Standard,,,False,software,training software,399.99,29.99,high,low,Mac,
417,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium academic,,575.99,Adobe Creative Suite CS3 Design Premium,Adobe CS3 Design Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Design Premium,Design Premium Academic,,,software,software,1799.0,575.99,very high,high,Mac,
418,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe flash cs3 professional ( mac ),,699.0,Adobe InDesign CS3,Adobe Flash CS3 Professional,Adobe,Adobe,InDesign,Flash,CS3,CS3,,Professional,False,,software,software,699.0,699.0,high,high,Mac,Mac
419,0,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) project standard 2007,,599.95,Microsoft Data Analyzer,Microsoft Project Standard 2007,Microsoft,Microsoft,,Project,2002,2007,,Standard,False,,software,project management software,179.0,599.95,low,high,,
420,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97,Adobe Creative Suite CS3 Master Collection,Adobe Creative Suite 3 Design Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Master Collection,Design Premium,False,true,software,software,1999.0,569.97,high,high,,Mac
421,0,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,babwbr1151s04 brightstor arcserve backup serverless backup option for windows w/sp1 v. 11 .,,1031.41,CA BrightStor ARCserve Backup R11,Arcserve Backup,CA (Computer Associates),BrightStor,BrightStor ARCserve Backup,Arcserve,R11.1,11,,,true,False,backup software,software,,1031.41,null,high,Netware,Windows
422,0,punch ! professional home design suite,punch ! software,69.99,punch software 38100 punch ! super home suite ( small box ),punch software,45.99,Punch ! Professional Home Design Suite,Punch Software,Punch ! Software,Punch Software,,,,,,,False,False,software,software,69.99,45.99,low,low,,
423,0,microsoft office excel 2007,microsoft,229.95,microsoft word 2007 upgrade ( pc ),,109.95,Microsoft Office Excel,Microsoft Word 2007,Microsoft,Microsoft,Office,Word,2007,2007,,,False,True,office software,software,229.95,109.95,high,low,,PC
424,1,swift publisher for mac,global-marketing-partners,39.99,belight swift publisher page layout software,global-marketing-partners,39.99,Swift Publisher for Mac,Belight Swift Publisher Page Layout Software,Global-Marketing-Partners,Global-Marketing-Partners,Swift Publisher,,,,,,False,False,design software,page layout software,39.99,39.99,low,low,Mac,
425,0,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,19.99,encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep,,17.97,Adventure Workshop,Encore Software 10114 Adventure Workshop,Encore Software,Riverdeep,,Encore Software,,,"4th-6th Grade, 7th Edition",7th Edition SB CS,False,False,educational software,software,19.99,17.97,low,low,,
426,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere pro cs3 academic,,339.99,Adobe Premiere Pro 2,Adobe Premiere Pro CS3,Adobe,Adobe,,Premiere Pro,2.0,CS3,,,False,False,video editing software,video editing software,849.0,339.99,high,medium,,
427,0,mavis beacon teaches typing 17 standard,encore software,19.99,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99,Mavis Beacon Teaches Typing Standard,Mavis Beacon Teaches Typing Deluxe,Encore Software,Mavis Beacon,Mavis Beacon,Teaches Typing,17,17,Standard,Deluxe,,,software,software,19.99,37.99,low,low,,
428,1,computrace lojack for laptops : 1 year subscription,absolute software,49.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97,Computrace LoJack for Laptops,Absolute Software Computrace,Absolute Software,Absolute Software,LoJack,Computrace,,,,,False,False,software,software,49.99,41.97,low,low,,Windows
429,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft academic microsoft office project 2003 standard,,69.95,Microsoft Office Mac,Microsoft Office Project 2003 Standard,Microsoft Corporation,Microsoft Academic,Office,Office Project,2004,2003,,Standard,False,,software,software,,69.95,,low,Mac,
430,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95,Microsoft Word 2004,Microsoft Office 2004 for Mac Standard Edition,Microsoft,Microsoft,Word,Office,2004,2004,,Standard Edition,True,true,software,office software,109.99,234.95,low,high,Mac,Mac
431,0,microsoft windows xp professional full version with sp2,microsoft,299.99,professor teaches windows xp home & pro,,12.49,Microsoft Windows XP Professional,Windows XP Home & Pro,Microsoft,Microsoft,Windows XP,,SP2,XP,Professional Full Version,Home & Pro,,False,operating system,operating system,299.99,12.49,low,low,,
432,1,monopoly here & now,encore,19.95,encore software 11180 monopoly here & now win 98 me 2000 xp,,18.97,Monopoly Here & Now,Encore Software Monopoly Here & Now,Encore,Encore Software,,,,,,,False,False,board game,board game software,19.95,18.97,low,low,,Windows
433,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95,Microsoft Word 2004,Microsoft Word 2004,Microsoft,Microsoft,Word,,2004,2004,,,False,True,software,office software,229.99,108.95,high,medium,Mac,Mac
434,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft office 2004 student/teacher,,145.99,Microsoft OneNote 2007,Microsoft Office 2004,Microsoft,Microsoft,OneNote,Office,2007,2004,,Student/Teacher,True,,software,software,79.95,145.99,low,medium,,
435,1,sony vegas 6 + dvd [ old version ],sony-pictures-digital-entertainment,899.95,vegas + dvd sony,sony-pictures-digital-entertainment,899.99,Sony Vegas 6,Sony Vegas,Sony,Sony-Pictures-Digital-Entertainment,Vegas,,6,,,,False,False,video editing software,video editing software,899.95,899.99,high,high,,
436,0,bodyworks 6.0 25-user building site license,learning company,399.95,bodyworks 6.0 25-user building site license,,89.95,Bodyworks 6.0,Bodyworks 6.0,The Learning Company,,Bodyworks,Bodyworks,6.0,6.0,,25-user building site license,False,False,software,software,399.95,89.95,high,low,,
437,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0,Adobe Creative Suite CS3 Design Standard,Adobe Creative Suite 3 Web Standard,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Design Standard,Web Standard,True,true,software,software,899.0,799.0,high,high,Mac,Windows
438,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,state standards grade 6,,9.49,Adobe Creative Suite CS3 Web Standard,State Standards Grade 6,Adobe,,Creative Suite,state standards,CS3,,Web Standard,,true,False,software,educational material,399.0,9.49,high,low,Mac,
439,0,business plan writer deluxe 8.0 2005,nova development,99.99,palo alto software business plan pro 2007,palo-alto-software,88.83,Business Plan Writer Deluxe,Palo Alto Software Business Plan Pro,Nova Development,Palo Alto Software,,Business Plan Pro,8.0,2007,2005,,,False,software,software,99.99,88.83,low,low,,
440,0,quickbooks pro 2007 small business financial software,intuit,199.95,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,215.5,QuickBooks Pro 2007,Mcafee Total Protection 2007,Intuit,McAfee,QuickBooks,Total Protection,2007,2007,Pro,,,False,financial software,antivirus software,199.95,215.5,medium,high,,
441,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion translator deluxe 2.0,,22.9,Instant Immersion German V2,Instant Immersion Translator Deluxe,Topics Entertainment,NAN,,Instant Immersion,V2.0,2.0,,,False,False,language learning software,software,29.99,22.9,low,low,both PC and Mac,
442,1,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,sage ( ptree ) premium accounting accountants edition 2007,,492.01,Peachtree by Sage Premium Accounting 2007,Sage Premium Accounting,Sage Software,Sage,Peachtree,Premium Accounting,2007,2007,Accountants' Edition,Accountants Edition,,,accounting software,accounting software,499.99,492.01,high,high,,
443,0,quicken 2007 basic,intuit,29.95,quicken ( r ) premier 2007,,79.99,Quicken 2007 Basic,Quicken Premier 2007,Intuit,,Quicken,,2007,2007,Basic,Premier,False,False,software,software,29.95,79.99,low,low,,
444,0,wingnuts 2 ( mac ),freeverse software,29.99,wingnuts 2 : raina 's revenge,,28.99,Wingnuts,Wingnuts 2,Freeverse Software,Nan,,,,,,,False,False,software,hardware,29.99,28.99,low,low,Mac,
445,0,microsoft office small business 2007,microsoft software,735.33,microsoft word 2007 upgrade ( pc ),,109.95,Microsoft Office Small Business 2007,Microsoft Word 2007,Microsoft,Microsoft,Office Small Business,,2007,2007,,Upgrade,False,True,software,software,735.33,109.95,high,low,,PC
446,0,vcomm system suite professional 7,avanquest,49.95,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99,Avanquest vcomm System Suite Professional,Avanquest USA 1461 System Suit 7 Professional,Avanquest,Avanquest USA,vcomm System Suite,System Suit,7,7,Professional,Professional,,,software,software,49.95,44.99,low,low,,
447,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97,Adobe InDesign CS3,Adobe Creative Suite 3 Design Premium,Adobe,Adobe,InDesign,Creative Suite,CS3,3,,Design Premium,True,True,software,software,199.0,569.97,low,high,Mac,Mac
448,0,print shop 22 deluxe,encore,49.99,the print shop ( r ) 22,,29.99,Encore Print Shop 22 Deluxe,The Print Shop (R) 22,Encore,,Print Shop,Print Shop,,22,Deluxe,,False,False,software,software,49.99,29.99,low,low,,
449,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,snt-040 ntracker complete package 1 user win,,26.59,Wasp Barcode Labeler Complete Package,snt-040 nTracker Complete Package,Wasp Technologies,Nan,Barcode Labeler,,,,Standard,,False,False,hardware,software or other,,26.59,,low,,Win
450,0,the print shop 22 deluxe,encore,49.99,the printshop 20,,19.9,The Print Shop 22 Deluxe,The Printshop 20,Encore,,The Print Shop,The Printshop,22,20,Deluxe,,,False,software,software,49.99,19.9,low,low,,
451,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31,Microsoft Windows Small Business Server Premium 2003 R2,Symantec Backup Exec 11d,Microsoft,Symantec,Small Business Server,Backup Exec,2003 R2,11d,,,true,False,server software,backup software,709.0,520.31,high,high,,Windows
452,1,sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,,madison media software ssda3000 sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,370.97,Sony Sound Effects Series,Sony Sound Effects Series,Sony,Sony,Sound Effects Series,,,,,,False,False,digital content,audio software,,370.97,low,high,,
453,1,punch ! home design architectural series 18,punch ! software,129.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99,Punch ! Home Design Architectural Series,Punch Software Punch ! Home Design Architectural Series,Punch ! Software,Punch Software,Home Design Architectural Series,Home Design Architectural Series,18,,,,False,False,software,software,129.99,119.99,medium,low,,
454,0,3d home architect home v. 8 by encore software,encore software,39.99,encore software 10393 network now ! pro by encore,,33.97,3D Home Architect Home V8,Encore Software 10393 Network Now ! Pro,Encore Software,,Home Architect,Network Now!,8,,,Pro,False,False,software,software,39.99,33.97,low,low,,
455,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) project standard 2007,,349.95,Microsoft Works Suite 2006,Microsoft Project Standard 2007,Microsoft,Microsoft,,Project,2006,2007,,Standard,False,False,software suite,project management software,99.0,349.95,low,high,,
456,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe cs3 web premium,,1659.99,Adobe Illustrator CS3,Adobe CS3 Web Premium,Adobe,Adobe,Illustrator,CS3,CS3,3,,Web Premium,False,,graphic design software,software,599.0,1659.99,high,high,Mac,
457,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 production premium,,1749.99,Adobe Creative Suite CS3 Master Collection,Adobe CS3 Production Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,,Production Premium,False,,software,software,1999.0,1749.99,very high,very high,,
458,0,hallmark card studio 2006,sierra home,29.99,sierrahome hse hallmark card studio special edition win 98 me 2000 xp,sierrahome,19.26,Hallmark Card Studio 2006,Sierra Home HSE Hallmark Card Studio,Sierra Home,Sierra Home,Card Studio,Hallmark Card Studio,2006,,,Special Edition,False,False,software,software,29.99,19.26,low,low,,"Windows (98, ME, 2000, XP)"
459,1,cakewalk sonar 6 producer ed,cakewalk,799.0,cakewalk sonar 6 producers edition software music production software,,459.95,Cakewalk Sonar 6 Producer Edition,CAKEWALK Sonar 6 Producers Edition,Cakewalk,CAKEWALK,Sonar,Sonar,6,6,Producer Edition,Producers Edition,,,audio software,audio software,799.0,459.95,high,high,,
460,0,quicken 2007 premier,intuit,79.95,quicken ( r ) premier 2007,,79.99,Quicken 2007 Premier,Quicken Premier 2007,Intuit,Intuit,,Quicken,2007,2007,Premier,,False,False,software,software,79.95,79.99,low,low,,
