id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,left_brand,left_product_line,left_version,left_edition,left_is_upgrade,left_product_type,left_normalized_price,left_price_category,right_normalized_title,right_brand,right_product_line,right_version,right_edition,right_is_upgrade,right_product_type,right_normalized_price,right_price_category,right_platform,left_platform,left_license_type,right_package_type,left_platforms,right_user_count,right_cal_option,left_node_license,right_license_type,right_packaging,left_media_format,right_quantity,right_platforms,left_language,left_manufacturer_normalized,left_user_limit,right_license,left_medium,left_is_subscription,left_sp_version,right_language,left_region,right_service_pack,left_pack_size,right_user_license,left_from_edition,left_to_edition,left_os,right_publisher,right_ISBN,left_packaging,right_media,left_user_count,left_term_length,left_retail_version,right_os_requirement,left_grade_level,left_device_pack,right_installation_type,left_is_bundle,left_media_type,left_number_of_users,left_os_version,right_number_of_agents,left_media,right_retail_box,left_operating_system,left_subscription_length,right_media_type,left_is_full_version,right_license_duration,left_license_term,left_service_pack,right_retail,right_license_count,right_device_cals,right_operating_system,left_package_type,left_subscription_term,right_grade_range,left_quantity,right_business_model,left_grade_range,right_return_policy,right_operating_systems_supported,right_returns_allowed,right_license_quantity,right_device_type,right_download_type,right_retail_status,left_package_quantity,right_academic,right_os_type,left_number_of_clients,left_with_msdn,left_format,right_warranty,right_sp_version,left_features,right_condition,right_client_count,left_manufacturer_sku,right_additions,right_is_academic,right_licensing_type,right_max_managed_systems,left_includes_dvd,left_package,left_num_devices,right_os_version,right_includes,right_duration,right_activation_key,right_language_support,right_number_of_users,right_numLicenses,left_multi_user_support,left_max_users_supported,right_university_licensing,left_duration,left_from_version,right_software_assurance,right_device_count,left_with_sp2,left_subscription_period,right_operating_system_version,right_license_term,right_package_size,right_grade_level,right_os_versions,right_asin,left_os_integration,right_os_service_pack,right_num_licenses,right_inclusions,left_subscription_duration,right_user_limitation,right_university_edition,right_licenses,right_user_type,right_user_limit,right_manufacturer_id,right_is_oem,right_supported_platforms,left_user_license,right_os_supported,left_package_format,right_cal_license_quantity,left_normalized_pages
1672,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium academic,,569.99,Adobe Creative Suite CS3 Production Premium,Adobe,Creative Suite,CS3,Production Premium,false,software,1699.0,high,Adobe CS3 Production Premium,Adobe,Production Premium,CS3,Academic,false,video editing software,569.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,mcafee internet security suite 2007 3-user ( pc ),,89.99,F-Secure Internet Security,F-Secure,,2007,,False,security software,79.99,low,Mcafee Internet Security Suite 2007,Mcafee,Internet Security Suite,2007,,False,security software,89.99,low,PC,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09,Microsoft Windows Terminal Server 2003 Client,Microsoft,Windows Terminal Server,2003,,False,software,669.0,high,Microsoft Windows XP Professional License and Media,Microsoft,Windows XP,,Professional,False,operating system,137.09,low,English,,,,,,,,1 user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,License and Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,0,quicken 2007 for mac,intuit,69.95,quicken ( r ) for mac 2007,,69.99,Quicken 2007,Intuit,Quicken,2007,,False,financial software,69.95,low,Quicken for Mac 2007,,Quicken,2007,for Mac,False,personal finance software,69.99,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe ( r ) photoshop ( r ) album 1.0,,49.88,Adobe Photoshop Elements 5.0 Premiere Elements 3.0 Bundle,Adobe,Photoshop Elements Premiere Elements,5.0 (Elements) 3.0 (Premiere),,False,software bundle,149.99,low,Adobe Photoshop Album 1.0,Adobe,Photoshop Album,1.0,,False,photo editing software,49.88,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,0,logic express 7,apple computer,299.0,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99,Logic Express 7,Apple Computer,Logic Express,7,,False,digital audio software,299.0,medium,Apple Logic Express 7.2,Apple,Logic Express,7.2,,true,digital audio software,99.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,0,system care professional,avanquest,49.95,system mechanic 6 professional,,36.9,System Care Professional,Avanquest,,,,False,software,49.95,low,System Mechanic 6 Professional,Nan (assuming this is a brand),,,Professional,False,pc maintenance software,36.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows xp home edition sp2 retail box,,199.99,Microsoft Windows Vista Ultimate,Microsoft,Windows,Vista,Ultimate,,operating system,399.95,high,Microsoft Windows XP Home Edition,Microsoft,Windows,XP,Home Edition,false,operating system,199.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,1,virusbarrier x4 10.4 for mac-10 users,intego,329.95,virusbarrier x4 10.4 for mac-10 users ( vbx4-10u ),,316.75,Intego VirusBarrier X4,Intego,VirusBarrier X4,10.4,,False,mac security software,329.95,high,Virusbarrier X4,,Virusbarrier,10.4,,False,security software,316.75,high,Mac,Mac-10 users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,0,internet security barrier x4 antispam edition,intego inc,,internet security suite 2007 home protection pack xl box,,61.06,Internet Security Barrier X4 Antispam Edition,Intego,Internet Security Barrier,,Antispam,False,security software,,,Internet Security Suite Home Protection Pack XL,,Internet Security Suite,2007,XL Box,False,security software,61.06,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,1,wheel of fortune deluxe,encore,19.99,encore software 14130 wheel of fortune deluxe win 98 me 2000 xp vista,,18.97,Wheel of Fortune Deluxe,Encore,Wheel of Fortune,,Deluxe,false,video game,19.99,low,Encore Wheel of Fortune Deluxe,Encore Software,Wheel of Fortune,Deluxe,,False,video game,18.97,low,,unknown,,,,,,,,,,,"['Win 98', 'ME', '2000', 'XP', 'Vista']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,0,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,01-ssc-6993 sonicwall client/server anti-virus suite subscription license 3 years 50,,3992.98,SonicWall Global VPN Client License,Sonic Systems Inc.,,,,False,software,,,SonicWall Anti-Virus Suite,SonicWall,,,,False,security software,3992.98,very high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,0,emedia rock guitar method,emedia,39.99,emedia music corp emedia intermediate guitar method,,49.21,emedia Rock Guitar Method,emedia,,,,False,music education software,39.99,low,emedia music corp emedia intermediate guitar method,,emedia intermediate guitar method,,,False,music product,49.21,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,1,pc tools spyware doctor 2007,encore,29.95,encore software 10990 pc tools spyware doctor 2007 win 98 me 2000 xp,,26.97,PC Tools Spyware Doctor 2007,Encore,Spyware Doctor,2007,,False,software,29.95,low,Encore Software PC Tools Spyware Doctor 2007,,PC Tools,2007,Spyware Doctor,False,security software,26.97,low,"Win XP, Win ME, Win 98, Win 2K, Win PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,0,art explosion t-shirt factory deluxe 3.0,nova development,29.99,art explosion ( r ) greeting card factory ( r ) deluxe 6.0,,49.99,Art Explosion T-Shirt Factory Deluxe,Nova Development,T-Shirt Factory,3.0,,False,software,29.99,low,Art Explosion Deluxe,,Greeting Card Factory,6.0,Deluxe,False,software,49.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,1,punch ! 5 in 1 home design,punch ! software,39.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97,Punch ! Software 5 in 1 Home Design,Punch ! Software,Home Design,,,False,software,39.99,low,Punch Software 5-in-1 Home Design Complete Product,,Punch,24100,,False,home design software,35.97,low,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,1,corel painter x win/mac,corel,429.0,corel painter x,,395.99,Corel Painter X,Corel,Painter,X,,False,graphics software,429.0,high,Corel Painter X,Corel,Painter,X,,False,software,395.99,high,,Windows/Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,1,corel dvd moviefactory 6.0 plus,corel,79.99,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.95,Corel DVD MovieFactory 6 Plus,Corel,DVD MovieFactory,6.0,Plus,false,software,79.99,low,Corel ULead DVD MovieFactory Plus 6,Corel,DVD MovieFactory,6,Plus,false,video editing software,79.95,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,0,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) office ultimate 2007,,539.95,Microsoft Data Analyzer 2002,Microsoft,Data Analyzer,2002,,false,software,179.0,low,Microsoft Office Ultimate 2007,Microsoft,Office,2007,Ultimate,false,software,539.95,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 design premium upsell,,1639.99,Adobe Creative Suite CS3 Production Premium,Adobe,Creative Suite,CS3,Production Premium,false,software,1699.0,very high,Adobe Creative Suite 3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,true,software,1639.99,very high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,0,3d home architect landscape v. 8 by encore software,encore software,39.99,encore inc 3d home architect landscape design deluxe v 9.0,,25.49,3D Home Architect Landscape V.8,Encore Software,Home Architect,V.8,,False,software,39.99,low,Encore Inc 3D Home Architect Landscape Design Deluxe,Encore Inc,Home Architect,9.0,Deluxe,False,software,25.49,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,0,3d home architect landscape designer v8,encore software,29.99,encore software 10636 3d home architect landscape v. 8by,,25.97,3D Home Architect Landscape Designer V8,Encore Software,Home Architect,V8,,False,software,29.99,low,3D Home Architect Landscape v. 8,,Home Architect,8,,False,software,25.97,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,0,adobe creative suite cs3 web standard upsell,adobe,799.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97,Adobe Creative Suite CS3 Web Standard Upsell,Adobe,Creative Suite,CS3,Web Standard,true,software,799.0,very high,Adobe Creative Suite 3 Design Standard,Adobe,Creative Suite,3,Design Standard,false,software,20.97,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,1,corel dvd moviefactory 6.0 plus,corel,79.99,dvd moviefactory 6 plus,,77.32,Corel DVD MovieFactory 6.0,Corel,DVD MovieFactory,6.0,Plus,False,video editing software,79.99,low,DVD MovieFactory 6 Plus,,MovieFactory,6,Plus,False,software,77.32,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,vp-wf04-00s1 kofax virtualrescan plus upgrade kit v. 4.0 complete package 1 user,,879.93,HP DSS Software,Hewlett-Packard,DSS (Data Service Software),4.0,,False,software,630.36,high,Kofax VirtualRescan Plus Upgrade Kit,Kofax,VirtualRescan Plus,4.0,,true,software,879.93,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,1,printmaster 17 gold by encore software,encore software,30.66,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc,,17.97,Encore Software PrintMaster 17 Gold,Encore Software,PrintMaster,17,Gold,false,software,30.66,low,Encore Printmaster V. 17.0 Gold,Encore Software,Printmaster,17.0,Gold Complete Product,False,software,17.97,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48,Adobe Creative Suite CS3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,true,software,599.0,high,Adobe Creative Suite 3 Design Premium,Adobe,Creative Suite,3,Design Premium,true,software,1687.48,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,0,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97,Absolute Software Computrace Lojack for Laptops,Absolute Software,Computrace Lojack,,,False,laptop tracking software,49.95,low,Absolute Software LFL-N2-12 Computrace Lojack for Laptops,Absolute Software,LFL-N2-12,,,False,security software,41.97,low,Windows,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,1,punch ! home design architectura series 18,punch ! software,129.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,Punch ! Home Design Architectura Series 18,Punch ! Software,Home Design Architectura Series,18,,false,home design software,129.99,medium,Punch Software Punch ! Home Design Architectural Series 18,Punch Software,Punch ! Home Design Architectural Series,18,,False,home design software,118.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows vista business full version,,249.95,Microsoft Windows Vista Ultimate,Microsoft,Windows,,Ultimate Full Version,False,operating system,399.95,high,Microsoft Windows Vista Business Full Version,Microsoft,Windows Vista,,Business Full Version,False,operating system,249.95,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,individual software professor teaches windows xp,,19.99,Microsoft Windows XP Professional,Microsoft,Windows,XP,Professional,true,operating system,199.99,low,Windows XP,Microsoft,,XP,,False,operating system,19.99,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,1,sportsman 's double play,masque,,masque publishing sportsmans double play with american billiards,,17.55,Sportsman's Double Play,Masque,,,,False,unknown,,,Sportsman's Double Play with American Billiards,,,,,False,game/puzzle,17.55,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,cakewalk sonar 6 studio edition software music production software,,279.95,M-Audio Pro Tools M-Powered 7.3,M-Audio,Pro Tools,7.3,,False,audio software,299.99,medium,Cakewalk Sonar 6 Studio Edition,,Sonar,6,Studio,False,audio software,279.95,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,0,microsoft office 2004 professional ( mac ),microsoft,499.99,office pro 2007 upgrade microsoft 269-10294,Microsoft,257.71,Microsoft Office 2004 Professional,Microsoft,Office,2004,Professional,false,office software,499.99,high,Microsoft Office Pro 2007,Microsoft,Office,2007,,True,software,257.71,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 production premium academic,,569.99,Adobe Creative Suite CS3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,true,software,599.0,high,Adobe CS3 Production Premium,Adobe,CS3 Production Premium,,Academic,False,software,569.99,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,0,reader rabbit preschool,the-learning-company,29.99,reader rabbit 1st grade,,17.9,Reader Rabbit Preschool,The Learning Company,,,,False,educational software,29.99,low,Reader Rabbit 1st Grade,,Reader Rabbit,,1st Grade,false,education software,17.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,0,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,school zone flash action alphabet/numbers 1-100 ( pc & mac ) ( 08410 ),,9.59,School Zone Flash Action Addition/Subtraction,School Zone,,,,False,education software,12.99,low,School Zone Flash Action Alphabet/Numbers 1-100,,Flash Action,,,False,educational software,9.59,low,Mac and PC,Windows/Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,1,apple logic pro 7.2 upgrade,apple,299.0,apple/emagic logic pro 7.2 software upgrade music production software,,259.95,Apple Logic Pro 7.2,Apple,Logic Pro,7.2,,True,digital audio software,299.0,medium,Logic Pro 7.2,Apple/E-magic,Logic Pro,7.2,,true,audio software,259.95,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe flash cs3 professional ( mac ),,699.0,Adobe Illustrator CS3,Adobe,Illustrator,CS3,,False,software,599.0,high,Adobe Flash CS3 Professional,Adobe,Flash CS3,,Professional,false,software,699.0,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,0,instant immersion french 2.0,topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95,Instant Immersion French 2.0,Topics Entertainment,,2.0,,False,language learning software,29.99,low,Instant Immersion Italian Audio,,,,,False,audio book,19.95,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft visual basic . net standard 2003,,108.95,Microsoft Office 2004 Standard,Microsoft,Office,2004,Standard,false,software,399.99,high,Microsoft Visual Basic .NET Standard 2003,Microsoft,,2003,Standard,False,software,108.95,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,0,adobe premiere elements 3.0,adobe,99.99,adobe cs3 web premium upgrade,,517.99,Adobe Premiere Elements,Adobe,Premiere Elements,3.0,,False,video editing software,99.99,low,Adobe CS3 Web Premium,Adobe,,,Web Premium,true,software,517.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1,paper art : gift wrapping,arc-media-inc .,,paper art volume 2 : gift wrapping,arc-media-inc .,6.95,Paper Art Gift Wrapping,,,,,False,crafting supplies,,unknown,Paper Art Volume 2 Gift Wrapping,Arc Media,,,,False,stationery/product,6.95,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade,,205.99,Adobe Photoshop CS3 Upgrade,Adobe,Photoshop,CS3,,true,software,199.0,medium,Adobe Dreamweaver CS3,Adobe,Dreamweaver,CS3,,true,software,205.99,medium,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,0,broderbund printmaster platinum 16.0,encore software,39.99,printmaster platinum 16,,19.95,Broderbund PrintMaster Platinum,Broderbund,PrintMaster,16.0,Platinum,false,software,39.99,low,PrintMaster Platinum 16,,PrintMaster,16,Platinum,False,software,19.95,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,0,corel dvd moviefactory 6.0,corel,49.99,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.95,Corel DVD MovieFactory 6.0,Corel,DVD MovieFactory,6.0,,False,video editing software,49.99,low,Corel DVD MovieFactory Plus 6,Corel,DVD MovieFactory,6,Plus,false,video editing software,79.95,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
