id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_canonical_name,left_base_product,left_brand,left_version,left_edition,left_category,left_is_upgrade,left_platform,right_canonical_name,right_base_product,right_brand,right_version,right_edition,right_category,right_is_upgrade,right_platform,left_windows_version
1507,0,punch ! 5 in 1 home design,punch ! software,39.99,instant home design 1 ( jc ),,12.9,punch ! 5 in 1 home design,punch ! software,punch ! software,unknown,home,design,False,unknown,instant home design 1,instant home design,unknown,1,unknown,design,False,unknown,
1508,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 85100 master landscape professional & home design v 10.0,,61.8,3d home architect landscape v. 8,3d home architect,encore software,v. 8,unknown,utility,False,unknown,master landscape professional & home design v 10.0,master landscape,punch software,10.0,professional & home,design,False,unknown,
1509,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft academic microsoft visio 2003 professional,,159.0,visio standard 2007,visio,microsoft,2007,standard,office,True,windows,microsoft visio 2003 professional,visio,microsoft,2003,professional,office,False,unknown,
1510,0,microsoft office small business 2007,microsoft software,735.33,palo alto software business plan pro 2007,palo-alto-software,88.83,microsoft office small business 2007,office,microsoft,2007,small business,office,False,windows,business plan pro 2007,business plan pro,palo-alto-software,2007,unknown,education,False,windows,
1511,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99,total 3d home & landscape design suite version 9,total 3d,individual software,9,unknown,design,False,unknown,punch ! master landscape and home design,punch ! master,punch software,unknown,landscape and home design,education,False,unknown,
1512,0,adobe production studio premium,adobe,1699.0,adobe production premium cs3 software suite for mac av production software,,1698.95,adobe production studio premium,production studio,adobe,unknown,premium,design,False,unknown,production premium cs3,creative suite,adobe,cs3,premium,design,False,mac,
1513,0,instant immersion french 2.0,topics entertainment,29.99,topics entertainment instant immersion italian 2.0,,17.55,instant immersion french,instant immersion,topics entertainment,2.0,unknown,education,False,unknown,topics entertainment instant immersion italian,topics,topics,2.0,unknown,utility,False,unknown,
1514,0,microsoft outlook 2007,microsoft,109.95,microsoft word 2004,,209.99,outlook 2007,outlook,microsoft,2007,unknown,office,False,windows,word 2004,word,microsoft,2004,unknown,office,False,unknown,
1515,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft academic microsoft visio 2003 professional,,159.0,publisher 2007,publisher,microsoft,2007,unknown,office,True,windows,microsoft visio 2003 professional,visio,microsoft,2003,professional,office,False,unknown,
1516,0,burning monkey solitaire 4.0,freeverse software,24.95,freeverse burning monkey solitaire 3d,,24.99,burning monkey solitaire,solitaire,freeverse software,4.0,unknown,utility,False,unknown,freeverse burning monkey solitaire 3d,solitaire,freeverse,3d,unknown,utility,False,unknown,
1517,0,apple logic pro 7.2 upgrade,apple,299.0,adobe premiere pro cs3 upgrade,,308.99,logic pro 7.2,logic,apple,7.2,unknown,music production,True,mac,premiere pro cs3,premiere pro,adobe,cs3,upgrade,media,True,unknown,
1518,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree software vernfpm2008rt sage peachtree premium accounting 2008 for nonprofits multiple user financial management pc - free shipping,,1075.97,peachtree premium accounting for nonprofits 2007,peachtree,sage software,2007,premium,accounting,False,windows,peachtree premium accounting 2008,peachtree,sage,2008,premium,accounting,False,windows,
1519,0,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,quicken ( r ) premier 2007,,79.99,diskeeper 2007 pro premier,diskeeper,diskeeper corporation,2007,pro premier,utility,False,unknown,quicken premier 2007,quicken,intuit,2007,premier,finance,False,unknown,
1520,1,microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot macdraft professional edition,,249.99,macdraft professional,macdraft,microspot ltd.,unknown,professional,design,False,mac,macdraft professional edition,macdraft,microspot,unknown,professional,design,False,mac,
1521,0,crystal reports xi professional edition,business objects,495.0,zipmagic personal edition,,8.95,crystal reports xi professional edition,crystal reports,business objects,xi,professional,utility,False,unknown,zipmagic personal edition,zipmagic,unknown,unknown,personal,utility,False,unknown,
1522,0,resumemaker professional 12.0,individual software,29.99,adobe cs3 flash professional upgrade,,205.99,resumemaker professional,resumemaker,unknown,12.0,professional,education,False,unknown,cs3 flash professional,flash,adobe,cs3,professional,design,True,unknown,
1523,0,ringtone media studio 2,laplink,19.95,media studio for psp standard editon ( 800060 ),,47.99,ringtone media studio 2,ringtone media studio,laplink,2,unknown,utility,False,unknown,media studio for psp standard,media studio,adobe,unknown,standard,utility,False,pSP,
1524,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft ( r ) word 2007,,109.99,publisher 2007,publisher,microsoft,2007,unknown,office,True,windows,word 2007,word,microsoft,2007,unknown,office,False,windows,
1525,0,vcomm system suite professional 7,avanquest,49.95,orgchart professional 1.3,,39.95,vcomm system suite professional,vcomm system suite,avanquest,7,professional,utility,False,unknown,orgchart professional,orgchart,unknown,1.3,professional,office,False,unknown,
1526,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96,creative suite cs3 master collection,creative suite,adobe,cs3,master collection,design,False,unknown,creative suite 3 design suite standard,creative suite,adobe,cs3,standard,design,True,mac,
1527,0,adobe after effects professional 7.0,adobe,999.0,adobe cs3 flash professional upgrade,,205.99,after effects professional 7.0,after effects,adobe,7.0,professional,design,False,unknown,cs3 flash professional,flash,adobe,cs3,professional,design,True,unknown,
1528,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 web standard upsell,,819.99,cs3 design standard,creative suite,adobe,cs3,standard,design,True,unknown,cs3 web standard,creative suite,adobe,cs3,web standard,design,True,unknown,
1529,0,home design architect series 3000 v10 .0,punch ! software,149.95,encore inc 3d home architect landscape designer v 8.0,,25.49,home design architect series 3000 v10 .0,architect,punch! software,v10.0,unknown,design,False,unknown,encore inc 3d home architect landscape designer,3d home architect landscape designer,encore,8.0,unknown,education,False,unknown,
1530,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0,dreamweaver cs3,dreamweaver,adobe,cs3,upgrade,design,True,unknown,creative suite 3 web standard,creative suite,adobe,cs3,web standard,design,False,windows,
1531,0,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks ( r ) premier 2003,,499.99,quickbooks premier professional services edition,quickbooks,intuit,2007,professional services,education,False,windows,quickbooks (r) premier 2003,quickbooks,intuit,2003,premier,accounting,False,unknown,
1532,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,98741h mobile phonetools v. 4.0 complete package 1 user cd win,,18.59,wasp bar code labeler,wasp bar code labeler,wasp technologies,unknown,std,utility,False,unknown,mobile phonetools v. 4.0,phone tools,unknown,4.0,complete package,utility,False,windows,
1533,0,crystal reports xi professional edition,business objects,495.0,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,crystal reports xi professional edition,crystal reports,business objects,xi,professional,utility,False,,windows xp professional edition,windows,microsoft,xp,professional,operating system,False,windows,
1534,0,instant immersion hawaiian audio,topics entertainment,,instant immersion spanish deluxe 2.0 topics,,39.99,instant immersion hawaiian audio,instant immersion,topics entertainment,unknown,unknown,media,False,unknown,instant immersion spanish deluxe 2.0,immersion,unknown,2.0,deluxe,education,False,unknown,
1535,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 17100 punch ! super home suite v. 3.0 complete product architectural 1 user complete productcomplete productstandard english pc,,45.97,3d home architect landscape v. 8,3d home architect,encore software,v. 8,unknown,education,False,unknown,punch super home suite,punch software,punch,3.0,complete product standard,utility,False,pc,
1536,1,apple remote desktop 2.2 10 client ( old version ),apple,299.0,apple software m9953z/a remote desktop 2.2 10 client,apple software,294.99,apple remote desktop 2.2,remote desktop,apple,2.2,client ( old version ),utility,False,mac,remote desktop 2.2 client,remote desktop,apple,2.2,client,utility,False,mac,
1537,0,pc tools spyware doctor 2007,encore,29.95,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools,,25.97,spyware doctor 2007,spyware doctor,encore,2007,unknown,utility,False,unknown,spyware doctor 2007,spyware doctor,pc tools,2007,sbc (service pack),utility,False,windows,
1538,1,quickbooks pro 2007 small business financial software,intuit,199.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,quickbooks pro 2007,quickbooks,intuit,2007,pro,utility,False,windows,quickbooks pro 2007,quickbooks,intuit,2007,pro,finance,False,windows,
1539,0,sony acid music studio,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,sony-pictures-digital-entertainment,69.95,sony acid music studio,acid music studio,sony,unknown,studio,music,False,unknown,sound forge audio studio 8,sound forge,sony,8,audio studio,media,False,unknown,
1540,0,total training for adobe creative suite 3 : design premium bundle,total training,299.99,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0,creative suite 3 design premium,creative suite,adobe,cs3,premium,design,False,unknown,creative suite 3 design standard,creative suite,adobe,3,standard,design,False,windows,
1541,0,i copy dvds 2 professional edition,me-too-software,69.99,diskeeper 2007 professional,,46.95,i copy dvds 2 professional edition,icopydvds,me-too-software,2,professional,utility,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,
1542,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95,creative suite cs3 design premium,creative suite,adobe,cs3,premium,design,False,unknown,production premium cs3 software suite,production premium,adobe,cs3,premium,design,False,windows,
1543,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop lightroom,,264.99,photoshop cs3 extended,photoshop,adobe,cs3,extended,design,False,mac,adobe photoshop lightroom,lightroom,adobe,unknown,unknown,design,False,unknown,
1544,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft ( r ) access 2007,,109.99,microsoft publisher 2007,publisher,microsoft,2007,unknown,office,True,windows,microsoft access 2007,access,microsoft,2007,unknown,office,False,windows,
1545,1,singleclick network now ! pro,encore software,39.99,encore software 10392 network now ! pro ( win 98 me 2000 xp ),,34.97,singleclick network now ! pro,singleclick network,encore software,pro,unknown,utility,False,unknown,encore software 10392 network now pro,encore software,encore,10392,pro,utility,False,windows,
1546,1,true crime streets of la ( mac ),aspyr media,19.99,aspyr media inc true crime : streets of la,,19.07,true crime streets of la,true crime,aspyr media,unknown,unknown,utility,False,mac,true crime : streets of la,true crime,aspyr media inc,unknown,unknown,media,False,unknown,
1547,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,windows vista business sp microsoft 66j-00063,,272.38,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,windows vista business sp,windows vista,microsoft,sp,business,operating system,False,windows,
