id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core
463,1,Over My Dead Body,Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,False,[],False,,album,False,hip-hop/rap,['music'],272,0,cash money records,over my dead body,drake,Over My Dead Body [ Clean ],Drake,Take Care ( Deluxe Edition ),Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,4:32,"March 20 , 2012",False,[],False,,album,False,rap & hip-hop,[],272,2012,cash money records,over my dead body,drake
423,0,Rock N ' Roll ( Will Take You to the Mountain ),Skrillex,More Monsters and Sprites,"Dance , Music , House , Rock , Electronic",$ 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:34,21-Jun-11,False,[],False,,album,False,dance,"['music', 'house', 'rock', 'electronic']",274,0,big beat records,rock n ' roll,skrillex,All I Ask Of You ( Feat . Penny ),Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ 1.29,( c ) 2013 Digitop Ltd,5:40,"December 21 , 2010",False,[],False,,album,True,electronica,"['dance & electronic', 'dubstep']",340,2010,digitop ltd,all i ask of you,skrillex
394,0,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,True,['2 Chainz'],True,tjr,single,False,pop,"['r&b/soul', 'rock', 'dance', 'contemporary r&b']",247,2014,warner bros. records inc.,talk dirty,jason derulo,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013",False,[],False,,album,False,pop,[],216,2013,,kama sutra,jason derulo
243,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,False,[],False,,album,False,singer/songwriter,"['music', 'rock']",310,0,,if i am a stranger,ryan adams,Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],Ryan Adams,Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015",False,[],False,,album,True,rock,[],242,2015,paxamericana recording company under exclusive licenese to blue note records,firecracker,ryan adams
220,0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$1.29,"2014, 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,False,[],True,neo fresco,ep,False,dance,['music'],262,2015,columbia records,get low,dillon francis & dj snake,Woman Like Me (Dillon Francis Remix),"Willy Joy, Flosstradamus, Dillon Francis, Bird Peterson, Cousin Cole, Flinch",Woman Like Me Remixes,Dance & Electronic,$0.99,(c) 2011 Copyright Top Billin,5:22,"September 30, 2011",True,"['Dillon Francis', 'Willy Joy', 'Flosstradamus', 'Bird Peterson', 'Cousin Cole', 'Flinch']",True,dillon francis,single,False,dance & electronic,[],322,2011,top billin,woman like me,"willy joy, flosstradamus, dillon francis, bird peterson, cousin cole, flinch"
516,1,Happily,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,2:55,25-Nov-13,False,[],False,,album,False,pop,"['music', 'rock', 'teen pop', 'pop/rock', 'dance']",175,0,simco limited under exclusive license to sony music entertainment,happily,one direction,Happily,One Direction,Midnight Memories,Pop,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",2:55,"November 25 , 2013",False,[],False,,album,False,pop,[],175,2013,,happily,one direction
436,1,Halcyon,Ellie Goulding,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),3:24,27-Aug-13,False,[],False,,album,False,pop,"['music', 'dance', 'rock']",204,0,polydor ltd,halcyon,ellie goulding,Halcyon,Ellie Goulding,Halcyon,Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),3:24,"August 27 , 2013",False,[],False,,album,False,pop,[],204,2013,polydor ltd,halcyon,ellie goulding
58,1,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,False,[],False,,album,False,alternative,"['music', 'rock', 'adult alternative', 'punk']",212,0,the island def jam music,thriller,fall out boy,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High - Deluxe Bonus EP,Alternative Rock,$ 0.99,( C ) 2007 The Island Def Jam Music Group,3:32,"November 20 , 2007",False,[],False,,album,False,alternative rock,[],212,2007,the island def jam music,thriller,fall out boy
81,0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance, Music",$1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France, under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,True,"['Nicki Minaj', 'Bebe Rexha', 'Afrojack']",True,extended,ep,False,dance,['music'],282,2015,"parlophone/warner music france, atlantic recording corporation",hey mama,david guetta,Hey Mama ( Zia Moz Remix ),"Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack",Hey Mama,Dance & Electronic,$ 0.99,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",3:12,"June 1 , 2015",False,[],True,,album,False,dance & electronic,[],192,2015,,hey mama,"zia moz feat . david guetta , bebe rexha , nicki minaj and afrojack"
487,0,Ha ( feat . Brisco & 4 Mill ),Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",Album Only,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,30-Mar-09,False,[],False,,album,False,hip-hop/rap,['music'],234,0,,ha,flo rida,Shone [ Feat . Pleasure P ],Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",4:13,"March 30 , 2009",False,[],False,,album,False,rap & hip-hop,[],253,2009,motown records,shone,flo rida
200,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,False,[],False,,album,False,rock,"['music', 'metal', 'alternative', 'hard rock']",306,0,,second chance,shinedown,Left Out ( Live From Washington State ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,5:54,"April 18 , 2011",False,[],False,,album,False,rock,[],354,2011,,left out,shinedown
451,0,Latch ( feat . Sam Smith ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:15,15-Apr-14,False,[],False,,album,False,electronic,['music'],255,0,universal island records,latch,disclosure,You & Me [ feat . Eliza Doolittle ],Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:27,"June 11 , 2013",False,[],False,,album,False,electronica,['dance & electronic'],267,2013,universal island records,you & me,disclosure
132,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:57,"November 24 , 2014",False,[],False,,album,False,dance & electronic,[],237,2014,,no money no love,david guetta
3,0,Slow Down ( Sure Shot Rockers Reggae Dub Remix ),Selena Gomez,Slow Down ( Reggae Remixes ) - Single,"Reggae , Music , Electronic , Dance , Rock",$1.29,"2013 Hollywood Records, Inc.",3:15,20-Aug-13,False,[],True,reggae dub,single,False,reggae,"['music', 'electronic', 'dance', 'rock']",195,2013,"hollywood records, inc.",slow down,selena gomez,Good For You ( Yellow Claw & Cesqeaux Remix ) [ feat . A$ AP Rocky ],Selena Gomez,Good For You ( Remixes ),Pop,$1.29,(C) 2015 Interscope Records,3:01,"September 4, 2015",True,['A$AP Rocky'],True,yellow claw & cesqeaux,remixes,False,pop,[],181,2015,interscope records,good for you,selena gomez
510,0,Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:11,1-Aug-12,False,[],False,,album,False,hip-hop/rap,"['music', 'rap', 'alternative rap', 'west coast rap']",251,0,,gold,macklemore & ryan lewis,Neon Cathedral ( feat . Allen Stone ),Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:34,"October 9 , 2012",False,[],False,,album,True,rap & hip-hop,[],274,2012,,neon cathedral,macklemore & ryan lewis
337,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,12-Dec-11,False,[],False,,album,False,soundtrack,"['music', 'hip-hop / rap', 'west coast rap', 'gangsta rap', 'hardcore rap', 'rap', 'soundtrack']",252,0,,"young , wild & free",snoop dogg,No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,( C ) 2004 Geffen Records,4:41,"November 16 , 2004",False,[],False,,album,True,gangsta & hardcore,['rap & hip-hop'],281,2004,geffen records,no thang on me  ),snoop dogg
218,1,The Back Roads and the Back Row,Cole Swindell,Cole Swindell,"Country , Music , Contemporary Country",$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,18-Feb-14,False,[],False,,album,False,country,"['music', 'contemporary country']",221,0,warner music nashville llc,the back roads and the back row,cole swindell,The Back Roads & The Back Row,Cole Swindell,Cole Swindell,Country,$ 1.29,"( C ) 2011 UMG Recordings , Inc.",3:44,"February 18 , 2014",False,[],False,,album,False,country,[],224,2014,,the back roads & the back row,cole swindell
391,1,Going Away For a While,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:13,11-Sep-15,False,[],False,,album,False,country,"['music', 'contemporary country', 'honky tonk', 'traditional country']",193,0,,going away for a while,brett eldredge,Going Away For A While,Brett Eldredge,Illinois,Country,$ 1.29,( c ) Phonotype,3:15,"September 11 , 2015",False,[],False,,album,False,country,[],195,2015,,going away for a while,brett eldredge
514,0,Wind Up ( feat . Elephant Man & Opal ),Major Lazer,Free the Universe ( Extended Version ),"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,4:27,18-Jun-13,False,[],False,,album,False,electronic,"['music', 'rock', 'reggae', 'modern dancehall', 'dance']",267,0,,wind up,major lazer,Jah No Partial ( feat . Flux Pavilion ),Major Lazer,Free the Universe,Dance & Electronic,$ 1.29,2013 Secretly Canadian / Mad Decent,4:12,"April 16 , 2013",False,[],False,,album,False,dance & electronic,[],252,2013,,jah no partial,major lazer
175,0,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,"Dance , Music",$1.29,2015 Interscope Records,4:15,10-Jul-15,True,['Jon Bellion'],True,charlie darker,ep,False,dance,['music'],255,2015,interscope records,beautiful now,zedd,Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ],Zedd,Spectrum EP,Dance & Electronic,$1.29,(C) 2012 Interscope Records,6:35,"July 31, 2012",True,['Matthew Koma'],True,deniz koyu remix,ep,False,dance & electronic,[],395,2012,interscope records,spectrum,zedd
471,0,Popular ( feat . Lil ' Twist ),Lil Wayne & Lil ' Twist,I Am Not a Human Being,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,4:40,15-Nov-10,False,[],False,,album,False,hip-hop/rap,"['music', 'rap', 'hardcore rap', 'dirty south']",280,0,cash money records,popular,lil wayne & lil ' twist,No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ],Lil Wayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,3:42,"March 26 , 2013",False,[],False,,album,True,rap & hip-hop,[],222,2013,,no worries  ),lil wayne
351,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,False,[],False,,album,False,hip-hop/rap,"['music', 'east coast rap', 'hardcore rap', 'rap']",320,0,,remember you,wiz khalifa,Let It Go ( feat . Akon ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:18,"December 4 , 2012",False,[],False,,album,True,rap & hip-hop,[],258,2012,,let it go,wiz khalifa
196,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,False,[],False,,album,False,rock,"['music', 'metal', 'alternative', 'hard rock']",306,0,,second chance,shinedown,Heroes ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,8:09,"April 18 , 2011",False,[],False,,album,False,rock,[],489,2011,,heroes,shinedown
446,0,Obsession ( feat . JD Davis & Miss B ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",Album Only,‰ ãÑ 2007 Gum Records,3:06,18-Sep-07,False,[],False,,album,False,dance,"['music', 'rock', 'pop', 'house', 'electronic', 'electronica', 'adult alternative']",186,0,gum records,obsession,david guetta,Memories ( Feat . Kid Cudi ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:30,"August 21 , 2009",False,[],False,,album,False,dance & electronic,[],210,2009,swedish house mafia holdings ltd,memories,david guetta
185,0,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,False,[],False,,album,False,dance,"['music', 'electronic']",390,0,interscope records,illusion,zedd,Papercut [ feat . Troye Sivan ],Zedd,True Colors,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,7:23,"May 18 , 2015",False,[],False,,album,False,dance & electronic,[],443,2015,interscope records,papercut,zedd
113,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz,deluxe,False,dance,"['house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,Lovers on the Sun ( feat . Sam Martin ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:23,"November 24 , 2014",False,[],False,,album,False,dance & electronic,[],203,2014,,lovers on the sun,david guetta
279,0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,False,[],False,,album,False,hip-hop/rap,"['music', 'rap']",311,0,300 entertainment,whateva,fetty wap,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015",False,[],False,,album,False,rap & hip-hop,[],336,2015,mute records ltd,rewind,fetty wap
338,0,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,False,[],False,,album,False,hip-hop/rap,"['music', 'rap', 'east coast rap', 'hardcore rap', 'rock']",255,0,,true colors,wiz khalifa,So High ( feat . Ghost Loft ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",False,[],False,,album,True,rap & hip-hop,[],249,2014,,so high,wiz khalifa
286,1,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,False,[],False,,album,False,hip-hop,"['music', 'hip-hop / rap', 'rap', 'west coast rap', 'alternative rap']",255,0,,cowboy boots,macklemore & ryan lewis,Cowboy Boots,Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:17,"October 9 , 2012",False,[],False,,album,True,rap & hip-hop,[],257,2012,,cowboy boots,macklemore & ryan lewis
