id,label,left_title,right_title,left_brand,left_productType,left_series,left_modelPartNo,left_capacity,left_formFactor,left_interfaceBus,left_keySpecs,left_kitCount,left_editionColor,right_brand,right_productType,right_series,right_modelPartNo,right_capacity,right_formFactor,right_interfaceBus,right_keySpecs,right_kitCount,right_editionColor,left_speedPerf,right_speedPerf,left_product_type,left_interface,right_product_type,right_interface,left_Brand,left_Product Type,left_Capacity,left_Interface/Bus,left_Speed/Perf,right_Brand,right_Product Type,right_Capacity,right_Interface/Bus,right_Speed/Perf
586,1,Lenovo 512GB PCIe-NVMe (3x4) M.2 Internal Solid State Drive 4XB0K48502,Lenovo ThinkPad solid state drive 512 GB PCI Express 3.0 x4 NVMe 4XB0K48502 SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,0,AccelePort PCI XEM Host Adapter,HPE Ethernet 1Gb 4-port 331T Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,0,Gigabyte GA-Z170N-Gaming 5 Intel Z170 Socket 1151 DDR4 Mini ITX Motherboard,GIGABYTE MATX Socket 1151 Intel B250 4xDDR4 M.2 DP D-Sub DVI HDMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,0,Kingston 8GB DDR3 SDRAM DIMM Kit KVR13N9S8HK2/8,Kingston 8GB 2X4GB Kits 1600MHz Non-ECC CL11 DIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,0,AMD A6-5400K APU 3.6GHz Dual-Core Processor AD540KOKHJBOX,Intel Core i7-3770K Quad-Core Processor 3.5 GHz 8 MB Cache LGA1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,Gigabyte GB-BXBT-2807 Workstation Barebone,Intel NUC5i5RYH UCFF i5-5250U BGA 1168 1.6GHz Black Friday 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,1,Apple iPad Mini 4 Wi-fi Cell 64gb Space Gray,Apple iPad MP1L2TY/A Wi-Fi + Cellular 32GB Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,0,TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch - switch 5 ports TP-Link,D-Link DES 1008PA 16 Gigabit Switch - Black Friday 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1,Intel Core i5 4460 3.2GHz Socket LGA1150,Intel i5 4460 LGA 1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,0,AMD FX-6300 Six Core Processor,Intel Core i3-4150 3.5 GHz processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,1,HP 36.4GB 10K FC-AL BD03655B28 SFF HDD,HP 36.4GB 10K FC-AL BD03655B28 HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,0,SanDisk Ultra Premium Edition microSDXC UHS-I Card 200GB A4A,Kingston SDHC Class 10 UHS-I Ultimate Flash Card 64GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,0,Kindle Fire 7 8GB Black,iPad mini 4 Wi-Fi 128GB Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,1,Corsair Vengeance LP DDR3 8GB 1333MHz PC10600,RAM 8GB 2Rx8 10600 9 UDIMM UDIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,0,CoolerMaster Micro-ATX Gaming Case Pro 3 Black,Corsair SPEC-02 ATX Mid Tower Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,0,Apple iPad Air 2 Midnight Blue Smart Case,Speck Products SeeThru Case for 13-Inch MacBook Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,0,Kingston Fury DDR3 16 GB,Kingston HyperX Fury Blue DDR3 1600 4GB CL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,0,Datalogic DL-Axist,"Apple MacBook Air (13-inch, 2012)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,0,Kingston SO-DDR3 DIMM 1600-PC3-12800 4Go CL11,Kingston HyperX Fury black HX424C15FB/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,0,HP DDR2 64GB : 8 x DIMM 240-pin RAM Kit,HPE DDR2 8GB : 2 x 4 DIMM 240-pin Server Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,0,AMD A6 7400K / 3.5 GHz processor AMD processor AD740KYBJABOX Add-In Processors,AMD Athlon X4 860K 3.7GHz Quad-Core Processor Processor AD860KXBJASBX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,0,Samsung S24D330H 24 Full HD LED Monitor 24 inch 1ms Monitor - HDMI LS24D330HSX EN,HP Pavilion 32 Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,0,Asus PCE-AC55BT B1,Asus DUAL-GTX1060-3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,0,HP 2GB (2x1GB) PC2-5300 SDRAM Kit,HPE - DDR2 8 GB : 2 x 4 DIMM 240-pin Server Memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,0,Apple iPad Mini 4  128GB  WiFi  Silver,Apple iPad Pro  128GB  Gris  tablet Ipad 12.9  2017  Wi-fi  64gb  Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,0,HP X5450 3.0GHz ML370 G5 Server Part,HP Xeon E5335 2.0GHz DL140 G3 Server Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,0,Asus ROG Strix Z270G Gaming Intel Z270 DDR4 Micro ATX Motherboard Socket 1151,ASUS PRIME Z270M-PLUS Intel Z270 Socket 1151 Micro ATX Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,0,Corsair Vengeance LPX Black 32GB (4x8GB) DDR4-2400MHz Quad Channel Kit,Corsair Vengeance LPX Black 32GB (2x16GB) DDR4-2666MHz Dual Channel Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,0,Corsair Flash Survivor 64 GB USB 3.0 Drive - Black | CMFSS3B-64GB,Kingston DT100G3/128GB DataTraveler G3 USB 3.0 128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,0,Western Digital Black WD1003FZEX 1TB Desktop Internal Hard Drive,Western Digital Red WD30EFRX 3TB 3.5 inch NAS Hard Disk Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,0,Asus GeForce GTX 1070Ti Turbo 8192MB GDDR5 PCI-Express Graphics Card,Gigabyte GeForce GTX 1060 G1 Gaming 3072MB GDDR5 PCI-Express Graphics Card GV-N1060G1 GAMING-3GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,0,Apple iPad Pro 12.9 WiFi 256GB Silver,Cover Apple para iPad Pro 12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,1,HP NC430T PCI-X Quad-port Gigabit server adapter,391661-B21 HP NC340T Server Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,0,HP 36.4-GB 10K FC-AL SFF HDD BD03656ABA Kit 10,HP 72.8-GB 10K FC-AL SFF HDD 359461-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,0,Kingston 4GB DDR3-1600 CL11 UDIMM,Kingston 8GB DDR3-1866 CL10 HyperX Fury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1,Intel 540s SSD MZN71434 240GB M.2 SATA 6Gb/s SSD,Intel 540S Series SSDSCKKW240H6X1 240GB SATA 6Gb/s SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,1,Apple MacBook Air 11.6 Core i5 128 GB Flash 4 OS X 10.10 Yosemite MJVM2LL/A Notebook Computers,MacBook Air 11-inch 128GB Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,0,"Samsung 120GB 2.5"" SATA III SSD MZ-750120BW","Samsung 840 Series 120GB 2.5"" SATA III SSD MZ-7TD120BW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,0,Seagate IronWolf 10TB NAS HDD ST10000VN0004 7200RPM SATA 6Gb/s 256MB Cache,WD Blue 500GB 3.5'' SATA 6Gb/s 32MB Cache HDD WD5000AZLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,0,HP DL380 G6 2P X5550 2.66GHz 12GB,DL580R G2 Xeon (2) 2.8GHz 2MB Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,0,HP 2GB PC2-5300 CL5 Fully Buffered ECC DDR2-667 FBDI 2pcs 1GB 240p 64x8,HP 2GB PC5300 (2x1GB) Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,0,Targus Eco Spruce Laptop Backpack 15-15.6in Black,HP Pavilion Power 15-cb008ns i7-7700HQ 8GB 1TB Nvidia GTX1050 2GB 15.6in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,0,Western Digital WD Blue HDD,Western Digital 1TB WD1003FZEX Black Hard Drive - HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,1,Apple Mac mini DTS Core i5 2.6 GHz 8 GB 1 TB Apple TB MGEN2LL/A Desktop Computer,Mac Mini Aluminum Unibody 2.6GHZ Dual Core i5 Late 2014 Used Mac 2014 GainSaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,0,Seagate Barracuda ST4000DM004 4TB SATA 6Gb/s HDD,Seagate Desktop 2TB SATA 3.5 HDD ST2000DM001 7200RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,0,HP Pavilion x360 11-ad018ca PC Portables,HP Workstation Z440 MT Xeon E5-1630V4 3.7 GHz 16 GB 1 TB HP US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,1,HP Spectre x360 13-ac004na 4K Convertible Laptop,HP Spectre x360 13-ac004na 4K Convertible Laptop Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,0,Corsair Dominator Platinum DDR4 3000MHz C15 Kit 2x8GB,Corsair Vengeance Red LED DDR4 2666MHz C16 Kit 2x8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,0,SanDisk SDSDUNC-064G-GN6IN UHS-I Memory Card 64GB SSD,WD BLACK 2TB 3.5 SATA 3 7200RPM HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,0,Kingston Technology HyperX FURY Blue 8GB DDR3-1866,Kingston Technology ValueRAM 4GB DDR3-1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,0,Lenovo N42-20 Chromebook - 14 Celeron N3060 2GB RAM 16SSD Lenovo SSD80US0003US Notebook Computers,Lenovo ThinkServer TD350 - tower Xeon E5-2620V4 2.1GHz 16GB 0GB Lenovo 70DG006QUX x86 Based Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,1,HP Smart Array 641 Controller,Hewlett Packard Enterprise Smart Array 641 Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,0,Asus GeForce GTX 1070 Ti Turbo Boost PCIe 3.0 Graphics Card 8GB GDDR5,GRAFICA DUAL-GTX1060-3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,0,Seagate Expansion 1TB Portable External Hard Drive USB 3.0 STEA1000400 Data Storage,WD Blue 4TB WD40EZRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,0,Asus M5A99X PRO R2.0 AMD 990X DDR3 ATX Motherboard Socket AM3+,Gigabyte GA-990XA-UD3 AMD 990X AM3+ ATX DDR3 3PCI-E16 2PCI-E1 2PCI SLI SATA3 USB3.0 Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,0,HP 72.8 GB SCSI 15K SFF 3R-A3851-AA Kit 2,HP 146 GB 15K 3.5 SP SAS NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,0,HP 60 GB 2.5 SATA SSD DL165 G5 SSD Part# DL165 G5-572071-B21,HP 300 GB 2.5 10K SAS HDD BL685c G7 HDD Part# BL685c G7-493083-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,0,HP DL580R G2 (2P) Xeon 2.8GHz 325134-001,HP Intel Xeon MP 2.2GHz DL560 346919-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,0,Corsair CMU32GX4M2C3000C15R,Corsair Vengeance RGB CMR16GX4M2A2666C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,0,PNY NVIDIA Quadro K1200 DisplayPort,Sapphire Radeon R7 240 Boost 4096MB GDDR3 PCI-Express Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,1,Gigabyte AMD Radeon RX 550 D5 2GB Graphics Card LN80158 - GV-RX550D5-2GD,Gigabyte Radeon RX 550 D5 2048MB GDDR5 PCI-Express Graphics Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,0,Kingston D3-1600 SODIMM 4GB CL11,Kingston 8GB PC3-12800 DDR3 DIMM Kit for Select Models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1,Intel Gigabit CT Desktop Adapter Intel EXPI9301CT US,Intel Gigabit PRO 1000 CT Desktop Adapter PCI-express EXPI9301CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,0,Datalogic DL-Axist cod.944600007,Seagate Expansion Portable 1TB Zwart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,0,Western Digital Blue 1TB Internal HDD WD10EZEX Desktop Hard Drive SATA 6Gb/s,Seagate Desktop HDD ST500DM002 500GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,0,HP Storageworks External 0GB SCSI,HP 199679-001 10GB SCSI DLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1,Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB W10 Gaming,Lenovo Y700-15ISK i3-6100u 8GB AMD Radeon R5 M430 2GB Idea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,1,StarTech PCI 1394 FireWire Adapter 4 Port US,StarTech.com PCI1394_4 Internal IEEE 1394/Firewire interface cards/adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,0,AMD Opteron 16C 6380 2.5GHz 16MB 115W Processor OS6380WKTGGHKWOF,AMD FX 8-Core Black Edition Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,0,Western Digital Gold Datacenter Hard Drive WD101KRYZ - hard drive 10 TB SATA 6Gb/s,Seagate IronWolf NAS Hard Drive/HDD ST10000VN0004 10TB 3.5 SATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,0,"Fire Kids Edition tablet OS 5 (Bellini) 16GB 7"" Amazon",ThinkServer RD350 Xeon E5-2609V4 1.7GHz 16GB Lenovo 70QK000WUX Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,0,TP-Link TL-SF1005D Desktop Switch Switch 5 Port 10/100M Unmanaged,WD Black 2TB WD2003FZEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,0,HP 1Gb 4-Port 331FLR Adapter G3 B21,HP Xeon E5335 2.0GHz DL140 G3 B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,0,Corsair 4GB DDR3 SDRAM SODIMM PC3-10600 CMSO4GX3M1A1333C9,SO-DDR3 4GB DDR3 SDRAM CL11 PC3-12800 Kingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,0,HP BL20p G2 X2.8GHz/1MB 512MB RAM Kit,BL20P G2 Xeon 2.8GHz (2P) Server Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,0,Corsair Carbide SPEC-03 Orange Led,ASRock Fatal1ty 990FX Killer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,0,BenQ RL2455HM Monitor Rood Zwart,BenQ XL2430 ZOWIE 24 1920x1080 TN 144Hz Widescreen LED Monitor Black Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,1,Hewlett Packard Enterprise Server Intel Xeon X2.2GHz 1P 512M,Hewlett Packard Enterprise ProLiant BL40p Intel Xeon Processor 2.20 GHz 2M 512M 1P server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,0,Apple iMac 27-inch 2.66GHz Quad-core i5 Late 2009 MB953LL/A,Apple MacBook Pro 15-inch 2.53GHz Core i5 Mid 2010 MC372LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,0,HP 1GB DDR PC2100 RAM Module,HP 4GB (1x4GB) PC3-10600 RDIMM RAM Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,0,Gigabyte H110M-S2HP Micro-ATX Intel H110 LGA1151 DDR4 SATA 3,ASUS STRIX Z270G GAMING microATX LGA1151 Intel Z270 DDR4 SATA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,0,Intel Core i5-7500 Box,Intel Core i5 6600K / 3.5 GHz processor Intel processor - BX80662I56600K Add-In Processors (CPUs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1,SanDisk SDSDSDB2L-008G-B35 8GB Class 4 SDHC Flash Memory Card - 2 Pack,TARJETA MEMORIA SANDISK SECURE DIGITAL SDHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,0,MSI GAMING Z170I PRO AC Skylake WiFi Mini ITX Motherboard,ASUS H81i-PLUS Mini ITX Sock 1150 2 DDR3-DVI-HDMI-USB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,0,Western Digital Red Pro HDD WD4001FFBX 4TB 3.5 SATA 128MB,HDD Black 2TB 3.5 SATA 6Gbs 64MB Seagate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,0,Lenovo ThinkPad Sleeve 14 inch,Lenovo ThinkPad Backpack Mochila Pro 15.6 Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,0,"Intel 800GB Data Center S3610 SSD MZHVK800BH 2.5"" SATA 6Gb/s",Intel 240GB 540s M.2 SATA SSD SSDSCKKW240H6X1 AES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1,SanDisk Ultra 200GB microSDXC UHS-I Memory Card Class 10,SanDisk Ultra 200GB microSDXC UHS-I Memory Card-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,0,Gigabyte AMD Radeon RX 550 2GB D5 GV-RX550D5-2GD,Zotac GeForce GTX 1050 Ti 4GB OC Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,0,Crucial DDR4-2133 Memory CT8G4DFS8213 8GB (1 x 8GB) CL15,Kingston HyperX Fury DDR4 2400 PC4-19200 64GB (4X16GB) CL15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,0,AMD Ryzen Threadripper 1950X 3.4GHz 4.0GHz Turbo 32MB L3 Cache 180W 2667MHz DDR4 YD195XA8AEWOF - Processor,AMD Ryzen 5 1400 Boxed Wraith Stealth Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,0,AMD Athlon II X4 860K 3.7 GHz processor AD860KXBJABOX Add-In Processors (CPUs),AMD A8 5600K Black Edition Quad Core APU 3.9/3.6GHZ FM2 4MB Cache 100W Retail Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,0,8GB DDR3 PC1866 CL10 HyperX Fury,16GB DDR4-2400MHZ CL15 DIMM HyperX Fury Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,0,AMD Radeon Pro WX 4100 4GB,GRAPHICS DUAL-RX460-O2G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,0,Asus H81-PLUS Motherboard,Asus H81M-PLUS Motherboard Intel H81 Socket 1150 DDR3 Micro ATX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,0,Intel Core i3-4340 Boxed,Intel Core i3-6300 Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,0,AMD FX-8320E 3.2GHz Desktop Processor Socket AM3+,AMD A6-9500 Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,1,Intel i7-7700K Quad-Core 4.2GHz LGA1151 Processor,S1151 Core I7-7700K 4Core 4.2Ghz 8Mb GT2 91W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1,Waverly Sherborne Emb Opal Fabric Swatch 8x8,Western Digital Red 3TB 3.5 inch NAS HDD WD30EFRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,0,Samsung 850 Evo SSD 1TB SATA 6Gb/s,Samsung 840 EVO 250GB 2.5 SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,0,Corsair Carbide SPEC-03 Orange Windowed,Corsair Carbide Series Quiet 400Q Compact Mid-Tower Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1,Apple iPad Pro 9.7 Wi-Fi + Cellular 32GB Rose Gold,Apple iPad Pro 9.7 Wi-Fi + Cellular 32GB Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,1,Western Digital Black 6TB SATA3 7200rpm HDDRW Black 6TB SATA 6Gb/s 7200RPM,Western Digital Black 6TB SATA3 7200rpm Refurbished HDDRW Black 6TB SATA 6Gb/s 7200RPM Refurbished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,0,HP 72.8-GB 10K FC-AL SFF,HP 36.4-GB 10K FC-AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,1,Corsair Vengeance 16GB (2 x 8GB) DDR3-1600 Memory CMZ16GX3M2A1600C10,Corsair Vengeance DDR3- US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,0,HP SCSI DLT Int 20GB 40GB 340769-001,HP FC-AL HDD 72.8GB 359461-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,0,"Western Digital Purple WD20PURZ 2TB 3.5"" SATA 6Gb/s","Western Digital Blue WD40EZRZ 4TB 3.5"" SATA 6Gb/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1,HP E5507 2.26GHz ML350 G6 601248-B21,HP E5507 2.26GHz ML350 G6 601248-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,0,Crucial 8GB DDR3 SDRAM UDIMM CT102464BD186D,4GB DDR3 1600 CL11 UDIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,0,Lenovo ThinkServer TD350 Intel Xeon 2.4GHz,Intel Xeon E5-2603 1.8 GHz processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0,HPE ProLiant BL40p Intel Xeon Processor 2.20 GHz 2M 512M 1P server,HP BL20p G2 X2.8GHz/1MB 512MB server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1,Kingston DDR2-800 2GB SODIMM PC2-6400 CL6 1.8V RAM,Kingston DDR2-800 2GB SODIMM PC2-6400 CL6 1.8V RAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,0,Micron LambdaTek Internal Solid State Drive,Transcend SSD370 256GB SATA 6Gb/s SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,0,StarTech.com 1 Port PCI 32 Bit Gigabit Ethernet Network Adapter Card ST1000BT32,HP 366FLR Network Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,0,Intel Xeon E5-4110 2.6GHz 1MB 2GB 36GB Opt,HP Intel Xeon MP 2.2GHz DL560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1,Corsair 32GB DDR4 SDRAM DIMM Kit CMK32GX4M4A2400C14,Corsair Vengeance LPX CMK32GX4M4A2400C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,0,PNY NVIDIA Quadro K1200 DVI,Gigabyte AMD Radeon RX VEGA 56 8GB HBM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,0,HP 376638-B21 AMI DDR PC2700 CL2.5 36c 64x4 Registered ECC DIMM 1GB,HP 397411-B21 SDRAM Kit DDR2 PC2-5300 2GB (2x1GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,0,AMD Ryzen 7 1700 Boxed Wraith Spire Cooler,AMD Ryzen 3 1300X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,1,HP DL360 G4p Xeon 3.2GHz SATA HDD 379752-001,HP DL360 G4p Xeon 3.2GHz SATA HDD 379752-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,1,HP 146-GB 6G 10K 2.5 DP SAS HDD EG0146FARTR,HP 146-GB 6G 10K 2.5 DP SAS Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,0,HP X5560 2.80GHz ML350 G6 Server Part,AMD Opteron 8384 2.7GHz BL685c G5 Server Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,0,Asus M5A99FX Pro R2.0,Asus Prime X299-Deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,0,"Fire HD 8 Tablet OS 5 (Bellini) 16GB 8"" Amazon B018SZT3BK",Lenovo N42-20 Chromebook 14 Celeron N3060 2GB RAM 16GB SSD Lenovo SSD 80US0003US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
