id,label,name_left,name_right,addr_left,addr_right,city_left,city_right,phone_left,phone_right,type_left,type_right,class_left,class_right,left_canonical_name,left_standardized_address,left_standardized_city,left_standardized_phone,left_standardized_class,left_standardized_cuisine,right_canonical_name,right_standardized_address,right_standardized_city,right_standardized_phone,right_standardized_class,right_standardized_cuisine
229,0,mikado,'em eril \ 's new orleans fish house ',' 3400 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-891-7374,asian,seafood,446,659,mikado,3400 las vegas blvd south,las vegas,7027917111,unknown,asian,em eril's new orleans fish house,3799 las vegas boulevard south,Las Vegas,7028917374,unknown,seafood
230,0,` the palm ',` cafe blanc ',' 9001 santa monica blvd. ',' 9777 little santa monica blvd. ',` los angeles ',` beverly hills ',310/550 -8811,310-888-0108,american,` pacific new wave ',15,546,palm,9001 santa monica blvd.,Los Angeles,3105508811,unknown,american,cafe blanc,9777 little santa monica blvd.,Beverly Hills,3108880108,unknown,pacific new wave
231,0,` restaurant ritz-carlton atlanta ',` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',' 181 peachtree st. ',atlanta,atlanta,404/659 -0400,404-659-0400,continental,` american ( new ) ',91,711,ritz-carlton atlanta,181 peachtree street,atlanta,4046590400,unknown,continental,ritz-carlton cafe,181 peachtree street,atlanta,4046590400,unknown,american
232,1,` brasserie le coze ',` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',' 3393 peachtree rd. ',atlanta,atlanta,404/266 -1440,404-266-1440,french,` french bistro ',77,77,brasserie le coze,3393 peachtree road lenox square mall near neiman marcus,atlanta,4042661440,unknown,french,brasserie le coze,3393 peachtree road,atlanta,4042661440,unknown,french
233,0,` margarita \ 's mexican cantina ',` sterling brunch ',' 3120 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/794 -8200,702-739-4651,mexican,eclectic,444,673,margarita's mexican cantina,3120 las vegas blvd s,las vegas,7027948200,unknown,mexican,sterling brunch,3645 las vegas boulevard south,las vegas,7027394651,eclectic,unknown
234,0,dawat,lutece,' 210 e. 58th st. ',' 249 e. 50th st. ',` new york ',` new york city ',212/355 -7555,212-752-2225,asian,` french ( classic ) ',32,44,dawat,210 e. 58th street,New York,2123557555,32,asian,lutece,249 e. 50th street,New York City,2127522225,unknown,french
235,0,` union square cafe ',arcadia,'21 e. 16th st. ','21 e. 62nd st. ',` new york ',` new york city ',212/243 -4020,212-223-2900,american,` american ( new ) ',65,603,union square cafe,21 e 16th street,new york,2122434020,unknown,american,arcadia,21 e. 62nd street,New York City,2122232900,unknown,american
236,1,patina,patina,' 5955 melrose ave. ',' 5955 melrose ave. ',` los angeles ',` los angeles ',213/467 -1108,213-467-1108,californian,californian,16,16,patina,5955 melrose avenue,Los Angeles,2134671108,unknown,californian,patina,5955 melrose avenue,Los Angeles,2134671108,unknown,californian
237,0,` restaurant ritz-carlton atlanta ',` alon \ 's at the terrace ',' 181 peachtree st. ',' 659 peachtree st. ',atlanta,atlanta,404/659 -0400,404-724-0444,continental,sandwiches,91,676,ritz-carlton-atlanta,181 peachtree street,Atlanta,4046590400,unknown,continental,alon s at the terrace,659 peachtree street,Atlanta,4047240444,unknown,sandwiches
238,0,` art \ 's delicatessen ',` cafe bizou ',' 12224 ventura blvd. ',' 14016 ventura blvd. ',` studio city ',` sherman oaks ',818/762 -1221,818-788-3536,american,` french bistro ',1,3,art's delicatessen,12224 ventura boulevard,Studio City,18787621221,unknown,american,cafe bizou,14016 ventura blvd.,Sherman Oaks,8187883536,unknown,french bistro
239,0,` dining room ritz-carlton buckhead ',nava,' 3434 peachtree rd. ',' 3060 peachtree rd. ',atlanta,atlanta,404/237 -2700,404-240-1984,international,southwestern,90,706,dining room ritz-carlton buckhead,3434 peachtree road,Atlanta,4042372700,unknown,international,nava,3060 peachtree road,Atlanta,4042401984,unknown,southwestern
240,0,` chin \ 's ',` sterling brunch ',' 3200 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-739-4651,asian,eclectic,67,673,chins,3200 las vegas blvd s,Las Vegas,7027338899,unknown,asian,sterling brunch,3645 las vegas blvd s,las vegas,7027394651,unknown,eclectic
241,0,` cafe roma ',` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-891-7349,` coffee shops/diners ',southwestern,433,68,cafe roma,3570 las vegas blvd south,las vegas,7027317547,unknown,coffee shops/diners,coyote cafe,3799 las vegas blvd s,Las Vegas,7028917349,unknown,southwestern
242,0,` palace court ',` monte carlo ',' 3570 las vegas blvd. s ',' 3145 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-733-4524,continental,` french ( new ) ',70,665,palace court,3570 las vegas boulevard south,las vegas,7027317547,unknown,continental,monte carlo,3145 las vegas boulevard south,Las Vegas,7027334524,unknown,french
243,0,'21 club ',arcadia,'21 w. 52nd st. ','21 e. 62nd st. ',` new york ',` new york city ',212/582 -7200,212-223-2900,american,` american ( new ) ',23,603,21 club,21 w 52nd street,new york,2125827200,unknown,american,arcadia,21 e 62nd st,new york city,2122232900,unknown,american
244,0,` arnie morton \ 's of chicago ',` morton \ 's of chicago ( las vegas ) ',' 435 s. la cienega blv . ',' 3200 las vegas blvd. s. ',` los angeles ',` las vegas ',310/246 -1501,702-893-0703,american,steakhouses,0,667,arnie morton's of chicago,435 south la cienega boulevard,Los Angeles,3102461501,unknown,american,morton of chicago,3200 las vegas boulevard south,Las Vegas,7028930703,unknown,steakhouse
245,0,chiam,dawat,' 160 e. 48th st. ',' 210 e. 58th st. ',` new york ',` new york city ',212/371 -2323,212-355-7555,asian,indian,218,32,chiam,160 e. 48th street,new york,2123712323,unknown,asian,dawat,210 e. 58th street,New York City,2123557555,unknown,indian
246,0,tomtom,` ritz-carlton cafe ( buckhead ) ',' 3393 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/264 -1163,404-237-2700,continental,` american ( new ) ',422,89,tomtom,3393 peachtree road,Atlanta,4042641163,unknown,continental,ritz-carlton cafe,3434 peachtree road northeast,Atlanta,4042372700,unknown,american
247,0,` des alpes ',` pho hoa ',' 732 broadway ',' 642 broadway ',` san francisco ',chinatown,415/788 -9900,213-626-5530,french,vietnamese,468,585,des alpes,732 broadway,san francisco,4157889900,unknown,french,pho hoa,642 broadway,Chinatown,2136265530,unknown,vietnamese
248,0,` camille \ 's ',` indigo coastal grill ',' 1186 n. highland ave. ',' 1397 n. highland ave. ',atlanta,atlanta,404/872 -7203,404-876-0676,italian,eclectic,388,84,camille's,1186 n highland avenue,Atlanta,4048727203,unknown,italian,indigo coastal grill,1397 n highland ave,Atlanta,4048760676,unknown,eclectic
249,0,` cafe adriano ',` plumpjack cafe ',' 3347 fillmore st. ',' 3127 fillmore st. ',` san francisco ',` san francisco ',415/474 -4180,415-563-4755,italian,` american ( new ) ',461,108,cafe adriano,3347 fillmore street,San Francisco,4154744180,unknown,italian,plumpjack cafe,3127 fillmore street,San Francisco,4155634755,unknown,american
250,1,` cafe lalo ',` cafe lalo ',' 201 w. 83rd st. ',' 201 w. 83rd st. ',` new york ',` new york city ',212/496 -6031,212-496-6031,` coffee bar ',coffeehouses,26,26,cafe lalo,201 w. 83rd street,New York,2124966031,coffee bar,unknown,cafe lalo,201 w 83rd street,New York City,2124966031,unknown,coffeehouses
251,0,` the bacchanal ',` sterling brunch ',' 3570 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7525,702-739-4651,` only in las vegas ',eclectic,449,673,bacchanal,3570 las vegas boulevard south,Las Vegas,7027317525,unknown,unknown,sterling brunch,3645 las vegas blvd s,Las Vegas,7027394651,unknown,eclectic
252,0,` margarita \ 's mexican cantina ',` palace court ',' 3120 las vegas blvd. s ',' 3570 las vegas blvd. s. ',` las vegas ',` las vegas ',702/794 -8200,702-731-7110,mexican,` french ( new ) ',444,70,margarita's mexican cantina,3120 las vegas boulevard south,las vegas,7027948200,unknown,mexican,palace court,3570 las vegas blvd south,Las Vegas,7027317110,unknown,french
253,0,` shun lee west ',` john \ 's pizzeria ','43 w. 65th st. ','48 w. 65th st. ',` new york ',` new york city ',212/371 -8844,212-721-7001,asian,pizza,60,618,shun lee west,43 w 65th street,New York,2123718844,unknown,asian,johns pizzeria,48 w. 65th street,New York City,2127217001,unknown,pizza
254,0,` chin \ 's ',` buccaneer bay club ',' 3200 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-894-7350,asian,continental,67,657,chins,3200 las vegas boulevard south,las vegas,7027338899,unknown,asian,buccaneer bay club,3300 las vegas blvd s,Las Vegas,7028947350,unknown,continental
255,0,felidia,lutece,' 243 e. 58th st. ',' 249 e. 50th st. ',` new york ',` new york city ',212/758 -1479,212-752-2225,italian,` french ( classic ) ',33,44,felidia,243 e 58th street,new york,2127581479,unknown,italian,lutece,249 e. 50th street,New York City,2127522225,unknown,french
256,0,` chin \ 's ',` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-893-0703,asian,steakhouses,67,667,chins,3200 las vegas blvd s,las vegas,7027338899,unknown,asian,morton of chicago,3200 las vegas boulevard south,Las Vegas,7028930703,unknown,steakhouses
257,0,` art \ 's delicatessen ',` mulberry st. ',' 12224 ventura blvd. ',' 17040 ventura blvd. ',` studio city ',encino,818/762 -1221,818-906-8881,american,pizza,1,580,arts delicatessen,12224 ventura boulevard,Studio City,8187621221,unknown,american,mulberry st,17040 ventura blvd,Encino,8189068881,unknown,pizza
258,0,` sea grill ',` mesa grill ','19 w. 49th st. ',' 102 fifth ave. ',` new york ',` new york city ',212/332 -7610,212-807-7400,seafood,southwestern,345,47,sea grill,19 w. 49th street,New York,2123327610,unknown,seafood,mesa grill,102 fifth avenue,New York City,2128077400,unknown,southwestern
259,0,` smith & wollensky ',` sparks steak house ',' 201 e. 49th st. ',' 210 e. 46th st. ',` new york ',` new york city ',212/753 -1530,212-687-4855,american,steakhouses,62,641,smith wollensky,201 e 49th street,new york,2127531530,unknown,american,sparks steak house,210 east 46th street,New York City,2126874855,unknown,steakhouse
260,0,` rex il ristorante ',` bernard \ 's ',' 617 s. olive st. ',' 515 s. olive st. ',` los angeles ',` los angeles ',213/627 -2300,213-612-1580,italian,continental,19,539,rex il ristorante,617 south olive street,Los Angeles,2136272300,unknown,italian,bernard s,515 south olive street,los angeles,2136121580,unknown,continental
261,0,` bertolini \ 's ',` steak house the ',' 3570 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/735 -4663,702-734-0410,italian,steakhouses,427,72,bertolini,3570 las vegas boulevard south,Las Vegas,7027354663,unknown,italian,steak house,2880 las vegas blvd s,las vegas,7027340410,unknown,steakhouses
262,0,` cafe pierre ',` cafe flore ',' 2 e. 61st st. ',' 2298 market st. ',` new york ',` san francisco ',212/940 -8185,415-621-8579,french,californian,203,722,cafe pierre,2 e 61st street,New York,2129408185,unknown,french,cafe flore,2298 market street,San Francisco,4156218579,unknown,californian
263,0,` le jardin ',` le bernardin ','25 cleveland pl . near spring st. ',' 155 w. 51st st. ',` new york ',` new york city ',212/343 -9599,212-489-1515,french,seafood,288,41,le jardin,25 cleveland place near spring street,New York,2123439599,unknown,french,le bernardin,155 w. 51st street,New York City,2124891515,unknown,seafood
264,0,` gianni \ 's ',` patsy \ 's pizza ','15 fulton st. ','19 old fulton st. ',` new york ',brooklyn,212/608 -7300,718-858-4300,seafood,pizza,255,636,gianni s,15 fulton street,New York,2126087300,unknown,seafood,patsys pizza,19 old fulton street,brooklyn,7188584300,unknown,pizza
265,0,vong,` jo jo ',' 200 e. 54th st. ',' 160 e. 64th st. ',` new york ',` new york city ',212/486 -9592,212-223-5656,american,` french bistro ',373,38,vong,200 e 54th street,New York,2124869592,unknown,american,jo jo,160 east 64th street,new york city,2122235656,unknown,french bistro
266,0,` planet hollywood ',` les celebrites ',' 140 w. 57th st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/333 -7827,212-484-5113,american,` french ( classic ) ',328,42,planet hollywood,140 w. 57th street,new york,2123337827,unknown,american,les celebrites,155 west street,New York City,2124845113,unknown,french
267,0,` le chardonnay ',patina,' 8284 melrose ave. ',' 5955 melrose ave. ',` los angeles ',` los angeles ',213/655 -8880,213-467-1108,french,californian,12,16,le chardonnay,8284 melrose avenue,los angeles,2136558880,unknown,french,patina,5955 melrose avenue,los angeles,2134671108,unknown,californian
268,0,` chin \ 's ',` steak house the ',' 3200 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-734-0410,asian,steakhouses,67,72,chin s,3200 las vegas blvd s,Las Vegas,7027338899,unknown,asian,steak house,2880 las vegas blvd south,las vegas,7027340410,unknown,steakhouses
269,0,` dining room ritz-carlton buckhead ',` georgia grille ',' 3434 peachtree rd. ',' 2290 peachtree rd. ',atlanta,atlanta,404/237 -2700,404-352-3517,international,southwestern,90,81,dining room ritz-carlton buckhead,3434 peachtree road,atlanta,4042372700,unknown,international,georgia grille,2290 peachtree road,Atlanta,4043523517,unknown,southwestern
270,1,'21 club ','21 club ','21 w. 52nd st. ','21 w. 52nd st. ',` new york ',` new york city ',212/582 -7200,212-582-7200,american,` american ( new ) ',23,23,21 club,21 west 52nd street,New York,2125827200,unknown,american,21 club,21 w. 52nd street,New York City,2125827200,unknown,american
271,0,` bally \ 's big kitchen ',` tre visi ',' 3645 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-891-7331,buffets,italian,424,674,bally s big kitchen,3645 las vegas blvd south,las vegas,7027394111,unknown,buffets,tre visi,3799 las vegas blvd s,Las Vegas,7028917331,unknown,italian
272,0,` hard rock cafe ',` jan \ 's family restaurant ',' 8600 beverly blvd. ',' 8424 beverly blvd. ',` los angeles ',la,310/276 -7605,213-651-2866,american,` coffee shops ',137,557,hard rock cafe,8600 beverly blvd.,Los Angeles,3102767605,unknown,american,jans family restaurant,8424 beverly boulevard,la,2136512866,unknown,coffee shops
273,0,` california pizza kitchen ',` ruth \ 's chris steak house ( los angeles ) ',' 207 s. beverly dr. ',' 224 s. beverly dr. ',` los angeles ',` beverly hills ',310/275 -1101,310-859-8744,californian,steakhouses,121,593,california pizza kitchen,207 s beverly drive,los angeles,3102751101,unknown,californian,ruth s chris steak house,224 s beverly dr.,Beverly Hills,3108598744,unknown,steakhouses
274,1,matsuhisa,matsuhisa,' 129 n. la cienega blvd. ',' 129 n. la cienega blvd. ',` beverly hills ',` beverly hills ',310/659 -9639,310-659-9639,asian,seafood,14,14,matsuhisa,129 n la cienega blvd,Beverly Hills,3106599639,unknown,asian,matsuhisa,129 n la cienega blvd,beverly hills,3106599639,unknown,seafood
275,1,` steak house ',` steak house the ',' 2880 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-734-0410,` steak houses ',steakhouses,72,72,steak house,2880 las vegas blvd s,Las Vegas,7027340410,unknown,steak,steak house,2880 las vegas boulevard south,Las Vegas,7027340410,unknown,steakhouses
276,0,` cafe ritz-carlton buckhead ',` georgia grille ',' 3434 peachtree rd. ',' 2290 peachtree rd. ',atlanta,atlanta,404/237 -2700,404-352-3517,` ext 6108 international ',southwestern,89,81,ritz-carlton-buckhead,3434 peachtree road,atlanta,4042372700,unknown,international,georgia grille,2290 peachtree road,Atlanta,4043523517,unknown,southwestern
277,0,` california culinary academy ',` la folie ',' 625 polk st. ',' 2316 polk st. ',` san francisco ',` san francisco ',415/771 -3500,415-776-5577,french,` french ( new ) ',463,104,california culinary academy,625 polk street,San Francisco,4157713500,unknown,french,la folie,2316 polk street,San Francisco,4157765577,unknown,french
278,0,` steak house ',` tre visi ',' 2880 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-891-7331,` steak houses ',italian,72,674,steak house,2880 las vegas boulevard south,Las Vegas,7027340410,unknown,unknown,tre visi,3799 las vegas blvd s,Las Vegas,7028917331,unknown,italian
279,0,` osteria al droge ',petrossian,' 142 w. 44th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/944 -3643,212-245-2214,italian,russian,317,52,osteria al droge,142 w. 44th street,New York,2129443643,unknown,italian,petrossian,182 w 58th street,New York City,2122452214,unknown,russian
280,1,` pano \ 's and paul \ 's ',` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',' 1232 w. paces ferry rd. ',atlanta,atlanta,404/261 -3662,404-261-3662,international,` american ( new ) ',88,88,pano s and paul s,1232 w paces ferry road,Atlanta,4042613662,unknown,international,pano s pauls,1232 w paces ferry road,Atlanta,4042613662,unknown,american
