id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core,left_core_identity,left_metadata_block,left_weighted_text,right_core_identity,right_metadata_block,right_weighted_text
249,0,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00,False,[],False,<NULL>,album,False,country,"['music', 'contemporary country', 'urban cowboy']",256,0,bmg entertainment,because of your love,kenny chesney,"Ruby , Do n't Take Your Love To Town",Kenny Rogers,49 All Time Greatest Hits,"Country , Traditional Country , Cowboy",$ 0.89,( c ) 2008 Goldenlane Records,2:55,"August 1 , 2008",False,[],False,<NULL>,album,False,country,"['traditional country', 'cowboy']",175,2008,goldenlane records,"ruby , do n't take your love to town",kenny rogers,Because of Your Love because of your love 4:16,256 Greatest Hits country <NULL> [] 26-Sep-00 $ 0.99 album False False,Because of Your Love Because of Your Love because of your love because of your love 4:16 Greatest Hits country,"Ruby , Do n't Take Your Love To Town ruby , do n't take your love to town 2:55","175 49 All Time Greatest Hits country <NULL> [] August 1 , 2008 $ 0.89 album False False","Ruby , Do n't Take Your Love To Town Ruby , Do n't Take Your Love To Town ruby , do n't take your love to town ruby , do n't take your love to town 2:55 49 All Time Greatest Hits country"
153,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:46,"August 21 , 2009",False,[],False,<NULL>,album,False,dance & electronic,[],226,2009,swedish house mafia holdings ltd,on the dancefloor,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) on the dancefloor 3:46,"226 One Love ( Deluxe Version ) dance & electronic <NULL> [] August 21 , 2009 $ 1.29 album False False",On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) on the dancefloor on the dancefloor 3:46 One Love ( Deluxe Version ) dance & electronic
162,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,False,[],False,<NULL>,album,False,dance,"['music', 'rock', 'house', 'electronic']",214,0,what a music ltd,i 'm a machine,david guetta,I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ),David Guetta,Nothing But The Beat,Dance & Electronic,$ 1.29,2009 Andy Henningsen,3:29,"August 26 , 2011",False,[],False,<NULL>,album,False,dance & electronic,[],209,2011,<NULL>,i can only imagine,david guetta,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) i 'm a machine 3:34,214 Nothing But the Beat dance <NULL> [] 26-Aug-11 $ 1.29 album False False,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) i 'm a machine i 'm a machine 3:34 Nothing But the Beat dance,I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) i can only imagine 3:29,"209 Nothing But The Beat dance & electronic <NULL> [] August 26 , 2011 $ 1.29 album False False",I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) i can only imagine i can only imagine 3:29 Nothing But The Beat dance & electronic
396,1,It Girl,Jason Derulo,Future History ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.99,2011 Warner Bros. . Records Inc.,3:13,16-Sep-11,False,[],False,<NULL>,album,False,pop,"['music', 'rock', 'r&b / soul', 'contemporary r&b', 'dance']",193,0,<NULL>,it girl,jason derulo,It Girl,Jason Derulo,Future History ( Deluxe Version ),Pop,$ 1.29,( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville,3:12,"September 16 , 2011",False,[],False,<NULL>,album,False,pop,[],192,2011,hit red records under exclusive license to capitol records,it girl,jason derulo,It Girl it girl 3:13,193 Future History ( Deluxe Version ) pop <NULL> [] 16-Sep-11 $ 1.99 album False False,It Girl It Girl it girl it girl 3:13 Future History ( Deluxe Version ) pop,It Girl it girl 3:12,"192 Future History ( Deluxe Version ) pop <NULL> [] September 16 , 2011 $ 1.29 album False False",It Girl It Girl it girl it girl 3:12 Future History ( Deluxe Version ) pop
296,0,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],"Dance, Music",$1.29,2013 Sony Music Entertainment UK Limited,5:42,2-Aug-13,True,['Ayah Marar'],True,michael brun remix,compilation,False,dance,['music'],342,2013,sony music entertainment uk limited,thinking about you,calvin harris,How Deep Is Your Love ( Calvin Harris & R3hab Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ),Dance & Electronic,$1.29,"(C) 2015 Island Records, a division of Universal Music Operations Limited",4:16,"August 7, 2015",False,[],True,calvin harris & r3hab remix,single,False,dance & electronic,[],256,2015,island records,how deep is your love,calvin harris & disciples,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] thinking about you 5:42,342 Thinking About You ( feat . Ayah Marar ) [ Remixes ] dance michael brun remix ['Ayah Marar'] 2-Aug-13 $1.29 compilation True True,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] thinking about you thinking about you 5:42 Thinking About You ( feat . Ayah Marar ) [ Remixes ] dance,How Deep Is Your Love ( Calvin Harris & R3hab Remix ) how deep is your love 4:16,"256 How Deep Is Your Love ( Remixes ) dance & electronic calvin harris & r3hab remix [] August 7, 2015 $1.29 single False True",How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Calvin Harris & R3hab Remix ) how deep is your love how deep is your love 4:16 How Deep Is Your Love ( Remixes ) dance & electronic
14,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,False,[],False,<NULL>,album,False,alternative,"['music', 'rock', 'adult alternative']",85,0,<NULL>,vhs outro,x ambassadors,Smoke ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:24,"June 30 , 2015",False,[],False,<NULL>,album,True,alternative rock,[],24,2015,<NULL>,smoke,x ambassadors,VHS Outro ( Interlude ) vhs outro 1:25,85 VHS alternative <NULL> [] 30-Jun-15 $ 1.29 album False False,VHS Outro ( Interlude ) VHS Outro ( Interlude ) vhs outro vhs outro 1:25 VHS alternative,Smoke ( Interlude ) [ Explicit ] smoke 0:24,"24 VHS [ Explicit ] alternative rock <NULL> [] June 30 , 2015 $ 1.29 album False False",Smoke ( Interlude ) [ Explicit ] Smoke ( Interlude ) [ Explicit ] smoke smoke 0:24 VHS [ Explicit ] alternative rock
247,0,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00,False,[],False,<NULL>,album,False,country,"['music', 'contemporary country', 'urban cowboy']",256,0,bmg entertainment,because of your love,kenny chesney,Hurry Up Love,Kenny Rogers,49 All Time Greatest Hits,"Country , Traditional Country , Cowboy",$ 0.89,( c ) 2008 Goldenlane Records,2:29,"August 1 , 2008",False,[],False,<NULL>,album,False,country,"['traditional country', 'cowboy']",149,2008,goldenlane records,hurry up love,kenny rogers,Because of Your Love because of your love 4:16,256 Greatest Hits country <NULL> [] 26-Sep-00 $ 0.99 album False False,Because of Your Love Because of Your Love because of your love because of your love 4:16 Greatest Hits country,Hurry Up Love hurry up love 2:29,"149 49 All Time Greatest Hits country <NULL> [] August 1 , 2008 $ 0.89 album False False",Hurry Up Love Hurry Up Love hurry up love hurry up love 2:29 49 All Time Greatest Hits country
444,0,Do Something Love ( feat . Juliet ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,4:10,18-Sep-07,False,[],False,<NULL>,album,False,dance,"['music', 'rock', 'pop', 'house', 'electronic', 'electronica', 'adult alternative']",250,0,gum records,do something love,david guetta,When Love Takes Over ( feat . Kelly Rowland ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:11,"August 21 , 2009",False,[],False,<NULL>,album,False,dance & electronic,[],191,2009,swedish house mafia holdings ltd,when love takes over,david guetta,Do Something Love ( feat . Juliet ) do something love 4:10,250 Pop Life ( Extended Version ) [ Bonus Version ] dance <NULL> [] 18-Sep-07 $ 1.29 album False False,Do Something Love ( feat . Juliet ) Do Something Love ( feat . Juliet ) do something love do something love 4:10 Pop Life ( Extended Version ) [ Bonus Version ] dance,When Love Takes Over ( feat . Kelly Rowland ) when love takes over 3:11,"191 One Love ( Deluxe Version ) dance & electronic <NULL> [] August 21 , 2009 $ 1.29 album False False",When Love Takes Over ( feat . Kelly Rowland ) When Love Takes Over ( feat . Kelly Rowland ) when love takes over when love takes over 3:11 One Love ( Deluxe Version ) dance & electronic
537,0,Cold Game ( feat . Latoiya Williams ),Snoop Dogg & Latoiya Williams,Doggumentary,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:49,29-Mar-11,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'rock', 'gangsta rap', 'west coast rap']",229,0,capitol records,cold game,snoop dogg & latoiya williams,Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ],Snoop Dogg,Doggumentary [ Explicit ],"Rap & Hip-Hop , West Coast",$ 1.29,"( C ) 2011 Capitol Records , LLC",2:40,"March 29 , 2011",False,[],False,<NULL>,album,True,rap & hip-hop,['west coast'],160,2011,capitol records,toyz n da hood,snoop dogg,Cold Game ( feat . Latoiya Williams ) cold game 3:49,229 Doggumentary hip-hop/rap <NULL> [] 29-Mar-11 $ 1.29 album False False,Cold Game ( feat . Latoiya Williams ) Cold Game ( feat . Latoiya Williams ) cold game cold game 3:49 Doggumentary hip-hop/rap,Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ] toyz n da hood 2:40,"160 Doggumentary [ Explicit ] rap & hip-hop <NULL> [] March 29 , 2011 $ 1.29 album False False",Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ] Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ] toyz n da hood toyz n da hood 2:40 Doggumentary [ Explicit ] rap & hip-hop
234,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,False,[],False,<NULL>,album,False,singer/songwriter,"['music', 'rock']",310,0,<NULL>,if i am a stranger,ryan adams,My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ),Ryan Adams,Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,5:22,"April 21 , 2015",False,[],False,<NULL>,album,True,rock,[],322,2015,paxamericana recording company under exclusive licenese to blue note records,my wrecking ball,ryan adams,If I Am a Stranger ( Live In Amsterdam ) if i am a stranger 5:10,310 Live After Deaf ( Live ) [ Complete Collection ] singer/songwriter <NULL> [] 2-Jul-12 $ 0.99 album False False,If I Am a Stranger ( Live In Amsterdam ) If I Am a Stranger ( Live In Amsterdam ) if i am a stranger if i am a stranger 5:10 Live After Deaf ( Live ) [ Complete Collection ] singer/songwriter,My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) my wrecking ball 5:22,"322 Live At Carnegie Hall [ Explicit ] rock <NULL> [] April 21 , 2015 $ 1.29 album False False",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) my wrecking ball my wrecking ball 5:22 Live At Carnegie Hall [ Explicit ] rock
68,0,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,<NULL>,False,[],False,<NULL>,album,False,electronic,"['music', 'dance', 'garage', 'house', 'rock']",241,0,island records,masterpiece,disclosure,Willing & Able [ feat . Kwabs ],Disclosure,Caracal ( Deluxe ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",4:52,"September 25 , 2015",False,[],False,<NULL>,album,False,electronica,['dance & electronic'],292,2015,island records,willing & able,disclosure,Masterpiece ( feat . Jordan Rakei ) masterpiece 4:01,241 Caracal electronic <NULL> [] <NULL> Album Only album False False,Masterpiece ( feat . Jordan Rakei ) Masterpiece ( feat . Jordan Rakei ) masterpiece masterpiece 4:01 Caracal electronic,Willing & Able [ feat . Kwabs ] willing & able 4:52,"292 Caracal ( Deluxe ) electronica <NULL> [] September 25 , 2015 $ 1.29 album False False",Willing & Able [ feat . Kwabs ] Willing & Able [ feat . Kwabs ] willing & able willing & able 4:52 Caracal ( Deluxe ) electronica
221,0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,False,[],True,neo fresco,ep,False,dance,['music'],282,2015,columbia records,get low,dillon francis & dj snake,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,Que Que Remix EP,Dance & Electronic,$0.99,2011 Mad Decent,4:50,"August 23 , 2011",True,['Maluca'],True,toy selectah,ep,False,dance & electronic,[],290,2011,mad decent,que que,dillon francis & diplo,Get Low ( Neo Fresco Remix ) get low 4:42,282 Get Low ( Remixes ) - EP dance neo fresco [] 2-Jun-15 $1.29 ep False True,Get Low ( Neo Fresco Remix ) Get Low ( Neo Fresco Remix ) get low get low 4:42 Get Low ( Remixes ) - EP dance,Que Que feat . Maluca ( Toy Selectah Remix ) que que 4:50,"290 Que Que Remix EP dance & electronic toy selectah ['Maluca'] August 23 , 2011 $0.99 ep True True",Que Que feat . Maluca ( Toy Selectah Remix ) Que Que feat . Maluca ( Toy Selectah Remix ) que que que que 4:50 Que Que Remix EP dance & electronic
20,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,False,[],False,<NULL>,album,False,alternative,"['music', 'rock', 'adult alternative']",85,0,<NULL>,vhs outro,x ambassadors,Moving Day ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",False,[],False,<NULL>,album,True,alternative rock,[],19,2015,<NULL>,moving day,x ambassadors,VHS Outro ( Interlude ) vhs outro 1:25,85 VHS alternative <NULL> [] 30-Jun-15 $ 1.29 album False False,VHS Outro ( Interlude ) VHS Outro ( Interlude ) vhs outro vhs outro 1:25 VHS alternative,Moving Day ( Interlude ) moving day 0:19,"19 VHS [ Explicit ] alternative rock <NULL> [] June 30 , 2015 $ 1.29 album False False",Moving Day ( Interlude ) Moving Day ( Interlude ) moving day moving day 0:19 VHS [ Explicit ] alternative rock
96,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,False,[],False,<NULL>,album,False,dance,"['music', 'house', 'electronic', 'rock']",214,0,what a music ltd,i 'm a machine,david guetta,Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:12,"August 26 , 2011",False,[],False,<NULL>,album,True,dance & electronic,[],192,2011,<NULL>,little bad girl,david guetta,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) i 'm a machine 3:34,214 Nothing But the Beat dance <NULL> [] 26-Aug-11 $ 1.29 album False False,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) i 'm a machine i 'm a machine 3:34 Nothing But the Beat dance,Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] little bad girl 3:12,"192 Nothing But the Beat 2.0 [ Explicit ] dance & electronic <NULL> [] August 26 , 2011 $ 0.99 album False False",Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] little bad girl little bad girl 3:12 Nothing But the Beat 2.0 [ Explicit ] dance & electronic
310,0,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11,False,[],True,30 pieces,compilation,False,pop,"['music', 'dance']",558,2011,interscope records,judas,lady gaga,Just Dance ( RedOne Remix ),Lady Gaga,Just Dance ( Remix EP pt2 ),Pop,$1.29,(C) 2008 Interscope,4:19,"November 4, 2008",False,[],True,redone remix,ep,False,pop,[],259,2008,interscope,just dance,lady gaga,Judas ( Royksopp 's 30 Pieces Remix ) judas 9:18,558 Born This Way ( The Remix ) pop 30 pieces [] 21-Nov-11 Album Only compilation False True,Judas ( Royksopp 's 30 Pieces Remix ) Judas ( Royksopp 's 30 Pieces Remix ) judas judas 9:18 Born This Way ( The Remix ) pop,Just Dance ( RedOne Remix ) just dance 4:19,"259 Just Dance ( Remix EP pt2 ) pop redone remix [] November 4, 2008 $1.29 ep False True",Just Dance ( RedOne Remix ) Just Dance ( RedOne Remix ) just dance just dance 4:19 Just Dance ( Remix EP pt2 ) pop
382,0,Money Right ( feat . Rick Ross & Brisco ),Flo Rida,Mail On Sunday,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:16,18-Mar-08,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'pop', 'dirty south']",196,0,<NULL>,money right,flo rida,American Superstar ( feat . Lil Wayne ) [ Explicit ],Flo Rida,Mail On Sunday [ Explicit ],Rap & Hip-Hop,$ 1.29,2013 Warner Bros. . Records Inc.,3:42,"March 17 , 2008",False,[],False,<NULL>,album,True,rap & hip-hop,[],222,2008,<NULL>,american superstar,flo rida,Money Right ( feat . Rick Ross & Brisco ) money right 3:16,196 Mail On Sunday hip-hop/rap <NULL> [] 18-Mar-08 $ 1.29 album False False,Money Right ( feat . Rick Ross & Brisco ) Money Right ( feat . Rick Ross & Brisco ) money right money right 3:16 Mail On Sunday hip-hop/rap,American Superstar ( feat . Lil Wayne ) [ Explicit ] american superstar 3:42,"222 Mail On Sunday [ Explicit ] rap & hip-hop <NULL> [] March 17 , 2008 $ 1.29 album False False",American Superstar ( feat . Lil Wayne ) [ Explicit ] American Superstar ( feat . Lil Wayne ) [ Explicit ] american superstar american superstar 3:42 Mail On Sunday [ Explicit ] rap & hip-hop
