"id","label","left_Album_Name","right_Album_Name","left_Artist_Name","right_Artist_Name","left_CopyRight","right_CopyRight","left_Genre","right_Genre","left_Price","right_Price","left_Released","right_Released","left_Song_Name","right_Song_Name","left_Time","right_Time"
299,0,"O.N.I.F.C. ( Deluxe Version )","O.N.I.F.C. [ Explicit ]","Wiz Khalifa","Wiz Khalifa","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap","","$ 1.99","","","","Remember You ( feat . The Weeknd ) 4-Dec-12","The Bluff ( feat . Cam ` Ron ) [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:48 December 4 , 2012","5:20",""
300,0,"","Hotel Cabana [ Explicit ]","Naughty Boy","","","","Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock","Pop","$ 1.29","","","May 6 , 2014","Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15 6-May-14","Think About It [ feat . Wiz Khalifa ] [ Explicit ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:05","",""
301,1,"","Keith Urban In The Ranch","","Keith Urban","1997 Capitol Nashville","","","","$ 1.29","$ 1.29","","","Billy Keith Urban In the Ranch Country , Music , Honky Tonk , Contemporary Country 1997","Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004","3:46","3:46"
302,0,"One Love ( Deluxe Version )","One Love ( Deluxe Version )","David Guetta","David Guetta","","","Dance , Music","","","$ 1.29","","August 21 , 2009","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09","Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd","","3:07"
303,0,"Thinking About You ( feat . Ayah Marar ) [ Remixes ]","","Calvin Harris","Calvin Harris & Disciples","","","","","","","","","Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13","How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015","",""
304,0,"Take Care ( Deluxe Version )","","","","‰ ãÑ 2011 Cash Money Records Inc.","( C ) 2013 Cash Money Records Inc.","Hip-Hop/Rap , Music","Rap & Hip-Hop","$ 1.29","$ 1.29","","September 24 , 2013","The Motto ( Bonus Track ) [ feat . Lil Wayne ] Drake 3:01 15-Nov-11","Too Much [ feat . Sampha ] [ Explicit ] Drake Nothing Was The Same ( Deluxe ) [ Explicit ] 4:21","",""
305,0,"Live After Deaf ( Live ) [ Complete Collection ]","","Ryan Adams","Ryan Adams","","","","","$ 0.99","","","","If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12","September ( Live in Stockholm ) Live After Deaf ( Stockholm ) Folk , Rock $ 0.99 2012 PAXAM RECORDS July 2 , 2012","5:10","2:43"
306,0,"","","","","","","","","","","","May 20 , 2003","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.","3:20","4:24"
307,0,"Greatest Hits","49 All Time Greatest Hits","","Kenny Rogers","","( c ) 2008 Goldenlane Records","Country , Music , Contemporary Country , Urban Cowboy","","$ 0.99","","","","Because of Your Love Kenny Chesney 2000 BMG Entertainment 26-Sep-00","Hurry Up Love Country , Traditional Country , Cowboy $ 0.89 August 1 , 2008","4:16","2:29"
308,0,"O.N.I.F.C. ( Deluxe Version )","","","Wiz Khalifa","","","","","","","4-Dec-12","August 19 , 2014","Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19","5:20",""
309,0,"","","Snoop Dogg & Gorillaz","Snoop Dogg","‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .","","Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap","Rap & Hip-Hop , West Coast","","$ 1.29","","March 29 , 2011","Sumthin Like This Night ( feat . Gorillaz ) Doggumentary $ 1.29 29-Mar-11","This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ] Doggumentary [ Explicit ] ( C ) 2011 Capitol Records , LLC 3:43","3:37",""
310,1,"","","","","2008 Blue Chair Records , LLC","","","Country","","$ 0.99","2008","April 24 , 2012","That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music","4:16","4:16"
311,0,"","Blacc Hollywood ( Deluxe ) [ Explicit ]","","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap","","$ 1.99","","","","Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12","True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014","5:20","4:15"
312,0,"Little Big Town","Tattoos On This Town - Single ( Jason Aldean Tribute ) [ Explicit ]","Little Big Town","Like Tattoos On This Town","","","","","$ 0.99","","7-May-02","June 14 , 2012","From This Dream Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country 2002 SONY BMG MUSIC ENTERTAINMENT 4:27","Tattoos On This Town [ Explicit ] Country $ 0.99 2012 Music Club","","3:28"
313,0,"Blacc Hollywood ( Deluxe Version )","","","Wiz Khalifa","","","","","$ 1.99","","19-Aug-14","August 19 , 2014","We Dem Boyz Wiz Khalifa Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56","We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19","",""
314,0,"","VHS [ Explicit ]","","","2015 KIDinaKORNER/Interscope Records","( C ) 2015 KIDinaKORNER/Interscope Records","Alternative , Music , Rock , Adult Alternative","Alternative Rock","","$ 1.29","30-Jun-15","","VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29","Moving Day ( Interlude ) X Ambassadors 0:19 June 30 , 2015","1:25",""
315,0,"","Fetty Wap [ Clean ]","","","2015 300 Entertainment/RGF Productions","( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves","Hip-Hop/Rap , Music , Rap","Rap & Hip-Hop","","$ 1.29","","September 25 , 2015","Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 5:11","How We Do Things ( feat . Monty ) [ Clean ] Fetty Wap","","3:31"
316,0,"The Heist ( Deluxe Edition )","","","","","","","","$ 1.29","","1-Aug-12","October 9 , 2012","Same Love ( feat . Mary Lambert ) Macklemore & Ryan Lewis Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap ‰ ãÑ 2012 Macklemore , LLC . 5:20","White Walls ( feat . ScHoolboy Q , Hollis ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Deluxe Edition ] [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Selena Garcia & Steven Gomez","","3:40"
317,0,"","Woman Like Me Remixes","","","2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment","( c ) 2011 Copyright Top Billin","Dance , Music","Dance & Electronic","$ 1.29","","","September 30 , 2011","Get Low ( Neo Fresco Remix ) Dillon Francis & DJ Snake Get Low ( Remixes ) - EP 4:42 2-Jun-15","Woman Like Me ( Dillon Francis Remix ) Willy Joy , Flosstradamus , Dillon Francis , Bird Peterson , Cousin Cole , Flinch $ 0.99 5:22","",""
318,0,"","Just Dance ( Remix EP pt2 )","","Lady Gaga","","","","Pop","","$ 1.29","21-Nov-11","November 4 , 2008","Judas ( Royksopp 's 30 Pieces Remix ) Lady Gaga Born This Way ( The Remix ) Pop , Music , Dance Album Only 2011 Interscope Records 9:18","Just Dance ( RedOne Remix ) ( C ) 2008 Interscope","","4:19"
319,0,"Listen","","David Guetta","David Guetta","","","Dance , Music , Electronic , House , Rock , French Pop","","$ 1.29","$ 1.29","","November 24 , 2014","The Whisperer ( feat . Sia ) 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 24-Nov-14","S.T.O.P ( feat . Ryan Tedder ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine","3:54","3:34"
320,0,"O.N.I.F.C. ( Deluxe Version )","","","Wiz Khalifa","","","Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap","","","$ 1.29","","December 4 , 2012","Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12","Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:31","",""
