id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,left_song_name,left_featured_artists,left_artist_name,left_album_name,left_is_explicit,left_primary_genre,left_secondary_genres,left_price,left_copyright_year,left_copyright_holder,left_duration_seconds,left_release_date,left_record_label,right_song_name,right_featured_artists,right_artist_name,right_album_name,right_is_explicit,right_primary_genre,right_secondary_genres,right_price,right_copyright_year,right_copyright_holder,right_duration_seconds,right_release_date,right_record_label,left_remix_by,right_artist_names,right_remix_by,left_artist_names,left_location,left_copyright_years,left_copyright_holders,left_copyright_year_2014,left_copyright_year_2015
261,1,Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me - EP,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2011 Florida Georgia Line,4:15,14-Dec-10,Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me,Country,$ 0.99,2011 Florida Georgia Line,4:15,"December 14 , 2010",Backwoods Beauty Queen,[],Florida Georgia Line,Anything Like Me - EP,False,Country,"['Honky Tonk', 'Urban Cowboy', 'Contemporary Country']",0.99,2011,Florida Georgia Line,255.0,2010-12-14,,Backwoods Beauty Queen,[],Florida Georgia Line,Anything Like Me,False,Country,[],0.99,2011.0,Florida Georgia Line,255.0,2010-12-14,,,,,,,,,,
507,0,Same Love ( feat . Mary Lambert ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",5:20,1-Aug-12,"White Walls ( feat . ScHoolboy Q , Hollis ) [ Explicit ]",Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:40,"October 9 , 2012",Same Love,['Mary Lambert'],Macklemore & Ryan Lewis,The Heist,False,Hip-Hop/Rap,"['Rap', 'Alternative Rap', 'West Coast Rap']",1.29,2012,"Macklemore, LLC",320.0,2012-08-01,"Macklemore, LLC",White Walls,"['ScHoolboy Q', 'Hollis']",Macklemore & Ryan Lewis,The Heist,True,Rap,['Hip-Hop'],1.29,2014.0,Selena Garcia & Steven Gomez,220.0,2012-10-09,,,,,,,,,,
432,0,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,To ÌÏ ( feat . AlunaGeorge ),"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:57,"February 24 , 2015",Take 'There,['Kiesza'],Skrillex & Diplo,Skrillex and Diplo Present Jack'U',False,Dance,"['Electronic', 'Hip-Hop/Rap', 'Jazz', 'Rock']",1.29,2015,Atlantic Recording Corporation (US) and WEA International (worldwide),210.0,2015-02-24,Warner Music Group,To ÌÏ,['AlunaGeorge'],,Jack ÌÏ,True,Dance & Electronic,[],1.29,2012.0,Knight Skreams,237.0,2015-02-24,,,"['Skrillex', 'Diplo']",,,,,,,
461,1,From Time ( feat . Jhene Aiko ),Drake,Nothing Was the Same,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",$ 1.29,‰ ãÑ 2013 Cash Money Records Inc.,5:22,24-Sep-13,From Time [ feat . JhenÌ © Aiko ] [ Explicit ],Drake,Nothing Was The Same [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,5:22,"September 24 , 2013",From Time,['Jhene Aiko'],Drake,Nothing Was the Same,False,Hip-Hop/Rap,"['Rap', 'Hardcore Rap', 'R&B/Soul', 'Contemporary R&B']",1.29,2013,Cash Money Records Inc.,322.0,2013-09-24,Cash Money Records,From Time,['Jhen® Aiko'],Drake,Nothing Was The Same,True,Rap & Hip-Hop,[],1.29,2013.0,Cash Money Records Inc.,322.0,2013-09-24,Cash Money Records,,,,,,,,,
463,1,Over My Dead Body,Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,Over My Dead Body [ Clean ],Drake,Take Care ( Deluxe Edition ),Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,4:32,"March 20 , 2012",Over My Dead Body,[],Drake,Take Care (Deluxe Version),False,Hip-Hop/Rap,['Music'],1.29,2011,Cash Money Records Inc.,272.0,2011-11-15,Cash Money Records,Over My Dead Body,[],Drake,Take Care (Deluxe Edition),False,Rap & Hip-Hop,[],1.29,2012.0,Cash Money Records Inc.,272.0,2012-03-20,,,,,,,,,,
423,0,Rock N ' Roll ( Will Take You to the Mountain ),Skrillex,More Monsters and Sprites,"Dance , Music , House , Rock , Electronic",$ 1.99,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:34,21-Jun-11,All I Ask Of You ( Feat . Penny ),Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ 1.29,( c ) 2013 Digitop Ltd,5:40,"December 21 , 2010",Rock N ' Roll ( Will Take You to the Mountain ),[],Skrillex,More Monsters and Sprites,False,House,"['Dance', 'Electronic', 'Rock']",1.99,2011,"Big Beat Records, Inc.",264.0,2011-06-21,Big Beat Records,All I Ask Of You,['Penny'],Skrillex,Scary Monsters And Nice Sprites EP,True,Electronica,['Dubstep'],1.29,2013.0,Digitop Ltd,340.0,2010-12-21,Digitop Ltd,,,,,,,,,
394,0,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013",Talk Dirty,['2 Chainz'],Jason Derulo,Talk Dirty (feat. 2 Chainz) [TJR Remix],False,Pop,"['R&B/Soul', 'Rock', 'Dance', 'Contemporary R&B']",1.29,2014,Warner Bros. Records Inc.,247.0,2014-05-02,Warner Bros. Records,Kama Sutra,['Kid Ink'],Jason Derulo,Talk Dirty,False,Pop,[],1.29,2014.0,Warner Bros. Records Inc.,216.0,2013-09-10,Warner Bros. Records,,,,,,,,,
243,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],Ryan Adams,Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,4:02,"April 21 , 2015",If I Am a Stranger,[],Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],False,Singer/Songwriter,['Rock'],0.99,2012,PAXAM RECORDS,310.0,2012-07-02,PAXAM RECORDS,Firecracker ( Live At Carnegie Hall / 11/17/2014 ),[],Ryan Adams,Live At Carnegie Hall,True,Rock,[],1.29,2015.0,PaxAmericana Recording Company Under Exclusive Licence To Blue Note Records,242.0,2015-04-21,Blue Note Records,,,,,,,,,
220,0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,Woman Like Me ( Dillon Francis Remix ),"Willy Joy , Flosstradamus , Dillon Francis , Bird Peterson , Cousin Cole , Flinch",Woman Like Me Remixes,Dance & Electronic,$ 0.99,( c ) 2011 Copyright Top Billin,5:22,"September 30 , 2011",Get Low,['DJ Snake'],Dillon Francis & DJ Snake,Get Low (Remixes) - EP,False,Dance,[],1.29,2015,"Wedgewood Productions, Inc. & DJ Snake Music LLC",282.0,2015-06-02,Columbia Records,Woman Like Me,['Dillon Francis'],"Willy Joy, Flosstradamus, Bird Peterson, Cousin Cole, Flinch",Woman Like Me Remixes,False,Dance & Electronic,[],0.99,2011.0,Top Billin,322.0,2011-09-30,Top Billin,,,,,,,,,
516,1,Happily,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,2:55,25-Nov-13,Happily,One Direction,Midnight Memories,Pop,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",2:55,"November 25 , 2013",Happily,[],One Direction,Midnight Memories (Deluxe Edition),False,Pop,"['Rock', 'Teen Pop', 'Pop/Rock']",1.29,2013,Simco Limited,175.0,2013-11-25,Sony Music Entertainment UK Limited,Happily,[],One Direction,Midnight Memories,False,Pop,[],1.29,2014.0,"Disney Enterprises, Inc.",175.0,2013-11-25,Not specified,,,,,,,,,
436,1,Halcyon,Ellie Goulding,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),3:24,27-Aug-13,Halcyon,Ellie Goulding,Halcyon,Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),3:24,"August 27 , 2013",Halcyon,[],Ellie Goulding,Halcyon Days (Deluxe Edition),False,Pop,"['Dance', 'Rock']",1.29,2013,Polydor Ltd. (UK),204.0,2013-08-27,Polydor,Halcyon,[],Ellie Goulding,Halcyon,False,Pop,[],1.29,2013.0,Polydor Ltd.,204.0,2013-08-27,,,,,,,,,,
58,1,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High - Deluxe Bonus EP,Alternative Rock,$ 0.99,( C ) 2007 The Island Def Jam Music Group,3:32,"November 20 , 2007",Thriller,[],Fall Out Boy,Infinity On High,False,Alternative,"['Rock', 'Punk']",0.99,2007,The Island Def Jam Music Group,212.0,2007-11-20,,Thriller (Live From Hammersmith Palais),[],Fall Out Boy,Infinity On High - Deluxe Bonus EP,False,Alternative Rock,[],0.99,2007.0,The Island Def Jam Music Group,212.0,2007-11-20,,,,,,,,,,
81,0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,Hey Mama ( Zia Moz Remix ),"Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack",Hey Mama,Dance & Electronic,$ 0.99,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",3:12,"June 1 , 2015",Hey Mama,"['Nicki Minaj', 'Bebe Rexha', 'Afrojack']",David Guetta,Hey Mama (Remixes) - EP,False,Dance,['Music'],1.29,2015,What A Music Ltd.,282.0,2015-05-12,"Parlophone/Warner Music France, Atlantic Recording Corporation",Hey Mama,"['David Guetta', 'Bebe Rexha', 'Nicki Minaj', 'Afrojack']","Zia Moz feat. David Guetta, Bebe Rexha, Nicki Minaj and Afrojack",Hey Mama,False,Dance & Electronic,[],0.99,2015.0,"Zia Moz, David Guetta, Onika Maraj, Giorgio Tuinfort, Nick van de Wall, Ester Dean, Bebe Rexha, Sean Douglas",192.0,2015-06-01,Zia Moz,,,,,,,,,
487,0,Ha ( feat . Brisco & 4 Mill ),Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",Album Only,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,30-Mar-09,Shone [ Feat . Pleasure P ],Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",4:13,"March 30 , 2009",Ha,"['Brisco', '4 Mill']",Flo Rida,R.O.O.T.S.,False,Hip-Hop/Rap,['Music'],,2009,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",234.0,2009-03-30,,Shone,['Pleasure P'],Flo Rida,R.O.O.T.S. (Route Of Overcoming The Struggle),False,Rap & Hip-Hop,[],1.29,2012.0,Motown Records,253.0,2009-03-30,"UMG Recordings, Inc.",,,,,,,,,
200,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Left Out ( Live From Washington State ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,5:54,"April 18 , 2011",Second Chance,[],Shinedown,Somewhere In the Stratosphere (Live),False,Rock,"['Metal', 'Alternative', 'Hard Rock']",1.29,2011,Atlantic Recording Corporation and WEA International Inc.,306.0,2011-04-18,Atlantic Recording Corporation and WEA International Inc.,Left Out ( Live From Washington State ),[],Shinedown,Somewhere In The Stratosphere,False,Rock,[],1.29,2005.0,MCA Nashville,354.0,2011-04-18,MCA Nashville,,,,,,,,,
451,0,Latch ( feat . Sam Smith ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:15,15-Apr-14,You & Me [ feat . Eliza Doolittle ],Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:27,"June 11 , 2013",Latch,['Sam Smith'],Disclosure,Settle (Deluxe Version),False,Electronic,[],1.29,2014,"Universal Island Records, a division of Universal Music Operations Limited",255.0,2014-04-15,,You & Me,['Eliza Doolittle'],Disclosure,Settle,False,Electronica,['Dance & Electronic'],1.29,2013.0,Universal Island Records,267.0,2013-06-11,,,,,,,,,,
132,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:57,"November 24 , 2014",Toyfriend,['Wynter Gordon'],David Guetta,One Love,False,Dance,['Music'],1.29,2010,Gum Prod under exclusive license to Parlophone Music France,171.0,2009-08-21,,No Money no Love,"['Elliphant', 'Ms. Dynamite']",David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,,If Moving Your Mine,237.0,2014-11-24,,,,,,,,,,
3,0,Slow Down ( Sure Shot Rockers Reggae Dub Remix ),Selena Gomez,Slow Down ( Reggae Remixes ) - Single,"Reggae , Music , Electronic , Dance , Rock",$ 1.29,"2013 Hollywood Records , Inc.",3:15,20-Aug-13,Good For You ( Yellow Claw & Cesqeaux Remix ) [ feat . A$ AP Rocky ],Selena Gomez,Good For You ( Remixes ),Pop,$ 1.29,( C ) 2015 Interscope Records,3:01,"September 4 , 2015",Slow Down,['Sure Shot Rockers'],Selena Gomez,Slow Down (Reggae Remixes) - Single,False,Reggae,"['Electronic', 'Dance', 'Rock']",1.29,2013,"Hollywood Records, Inc.",195.0,2013-08-20,Hollywood Records,Good For You,['A$AP Rocky'],Selena Gomez,Good For You (Remixes),False,Pop,[],1.29,2015.0,Interscope Records,181.0,2015-09-04,Interscope Records,,,,,,,,,
510,0,Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:11,1-Aug-12,Neon Cathedral ( feat . Allen Stone ),Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:34,"October 9 , 2012",Gold,['Eighty4 Fly'],Macklemore & Ryan Lewis,The Heist (Deluxe Edition),False,Hip-Hop/Rap,"['Rap', 'Alternative Rap', 'West Coast Rap']",1.29,2012,"Macklemore, LLC",251.0,2012-08-01,"Macklemore, LLC",Neon Cathedral,['Allen Stone'],Macklemore & Ryan Lewis,The Heist,True,Rap & Hip-Hop,[],1.29,2014.0,Selena Garcia & Steven Gomez,264.0,2012-10-09,,,,,,,,,,
337,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,12-Dec-11,No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,( C ) 2004 Geffen Records,4:41,"November 16 , 2004","Young , Wild & Free",['Bruno Mars'],Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ),False,Soundtrack,"['Hip-Hop/Rap', 'West Coast Rap', 'Gangsta Rap', 'Hardcore Rap']",1.99,2011,"Atlantic Recording Corporation, WEA International Inc.",252.0,2011-12-12,"Atlantic Recording Corporation, WEA International Inc.",No Thang On Me,['Bootsy Collins'],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece,True,Rap & Hip-Hop,['Gangsta & Hardcore'],0.99,2004.0,Geffen Records,261.0,2004-11-16,Geffen Records,,,,,,,,,
218,1,The Back Roads and the Back Row,Cole Swindell,Cole Swindell,"Country , Music , Contemporary Country",$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,18-Feb-14,The Back Roads & The Back Row,Cole Swindell,Cole Swindell,Country,$ 1.29,"( C ) 2011 UMG Recordings , Inc.",3:44,"February 18 , 2014",The Back Roads and the Back Row,[],Cole Swindell,Cole Swindell,False,Country,['Contemporary Country'],1.29,2014,Warner Music Nashville LLC and WEA International Inc.,241.0,2014-02-18,,The Back Roads & The Back Row,[],Cole Swindell,Cole Swindell,False,Country,[],1.29,2011.0,"UMG Recordings, Inc.",224.0,2014-02-18,,,,,,,,,,
391,1,Going Away For a While,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:13,11-Sep-15,Going Away For A While,Brett Eldredge,Illinois,Country,$ 1.29,( c ) Phonotype,3:15,"September 11 , 2015",Going Away For a While,[],Brett Eldredge,Illinois,False,Country,"['Contemporary Country', 'Honky Tonk', 'Traditional Country']",1.29,2015,Atlantic Recording Corporation and WEA International Inc.,193.0,2015-09-11,Warner Music Group,Going Away For A While,[],Brett Eldredge,Illinois,False,Country,[],1.29,,(c) Phonotype,195.0,2015-09-11,,,,,,,,,,
514,0,Wind Up ( feat . Elephant Man & Opal ),Major Lazer,Free the Universe ( Extended Version ),"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,4:27,18-Jun-13,Jah No Partial ( feat . Flux Pavilion ),Major Lazer,Free the Universe,Dance & Electronic,$ 1.29,2013 Secretly Canadian / Mad Decent,4:12,"April 16 , 2013",Wind Up,"['Elephant Man', 'Opal']",Major Lazer,Free the Universe,False,Electronic,"['Rock', 'Reggae', 'Modern Dancehall']",1.29,2013,Secretly Canadian/Mad Decent,267.0,2013-06-18,,Jah No Partial,['Flux Pavilion'],Major Lazer,Free the Universe,False,Dance & Electronic,[],1.29,2013.0,Secretly Canadian / Mad Decent,252.0,2013-04-16,,,,,,,,,,
175,0,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,10-Jul-15,Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ],Zedd,Spectrum EP,Dance & Electronic,$ 1.29,( C ) 2012 Interscope Records,6:35,"July 31 , 2012",Beautiful Now,['Jon Bellion'],Zedd,Beautiful Now (feat. Jon Bellion) [Remixes] - EP,False,Dance,[],1.29,2015,Interscope Records,255.0,2015-07-10,Interscope Records,Spectrum,['Matthew Koma'],Zedd,Spectrum EP,False,Dance & Electronic,[],1.29,2012.0,Interscope Records,385.0,2012-07-31,Interscope Records,Charlie Darker,,Deniz Koyu,,,,,,
471,0,Popular ( feat . Lil ' Twist ),Lil Wayne & Lil ' Twist,I Am Not a Human Being,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,4:40,15-Nov-10,No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ],Lil Wayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,3:42,"March 26 , 2013",Popular,"[""Lil' Twist""]",Lil Wayne & Lil' Twist,I Am Not a Human Being,False,Hip-Hop/Rap,"['Rap', 'Hardcore Rap', 'Dirty South']",1.29,2010,Cash Money Records Inc.,260.0,2010-11-15,Cash Money Records,No Worries,['Detail'],Lil Wayne,I Am Not A Human Being II,True,Rap & Hip-Hop,[],1.29,2005.0,Secretly Canadian,222.0,2013-03-26,,,,,,,,,,
351,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Let It Go ( feat . Akon ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:18,"December 4 , 2012",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['East Coast Rap', 'Hardcore Rap']",1.99,2012,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",320.0,2012-12-04,,Let It Go,['Akon'],Wiz Khalifa,O.N.I.F.C.,True,Rap & Hip-Hop,[],1.29,2012.0,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,258.0,2012-12-04,Atlantic Recording Corporation,,,,,,,,,
196,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Heroes ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,8:09,"April 18 , 2011",Second Chance,[],Shinedown,Somewhere In the Stratosphere,False,Rock,"['Metal', 'Alternative', 'Hard Rock']",1.29,2011,Atlantic Recording Corporation (US) and WEA International Inc. (worldwide),306.0,2011-04-18,Atlantic Recording Corporation,Heroes,[],Shinedown,Somewhere In The Stratosphere,False,Rock,[],1.29,2005.0,MCA Nashville,489.0,2011-04-18,MCA Nashville,,,,,,,,,
